b1,b2,b3,b4,b5,b6,b7,b8,b9,batters_home,key,pitching,runs_scored
72.43864987374394,105.2055815650455,88.036295020167,106.9153026138207,106.65983208221031,103.80682738073375,78.83576328223471,92.23870050974415,73.34783229871647,1,2018/05/04/tormlb-tbamlb-1,509.5464970074433,6
73.6245683347953,119.37409465630994,122.18243546325756,138.95914090146928,106.75382922552143,78.21377715062519,81.47722290927511,82.51183807834903,-20.0,0,2018/05/04/sfnmlb-atlmlb-1,585.0801389070479,9
113.56219515320164,114.40505038044752,147.5676407180531,116.65269371011524,103.67,97.07168643152526,89.05391567504091,-20.0,86.74630190352468,1,2018/05/04/sfnmlb-atlmlb-1,640.5648749046999,4
165.46913548605642,108.03361987305703,115.8435414202817,142.16126304773843,120.48623216705505,102.79796095623274,93.22708837563069,84.99814768323694,57.96836151285732,0,2018/05/04/bosmlb-texmlb-1,615.3084332223007,5
84.27152474719327,108.79535696984873,96.2537442908142,112.4743756441175,117.21466717765585,75.23890159143488,79.44581964495639,95.7104844454801,73.95994117429055,1,2018/05/04/bosmlb-texmlb-1,554.8140000000001,1
115.90417645932543,99.82557824053946,114.08496850152737,101.89354343538312,103.01958309268515,97.61657047723824,79.48824760376043,77.34396069022927,60.76486471476143,0,2018/05/04/minmlb-chamlb-1,690.2395750574551,6
111.02964883425949,84.00923789762093,125.06858062321615,97.7804008252873,102.77692105668854,86.13752014328037,81.54904912602032,84.15186856855065,84.17864878511526,1,2018/05/04/minmlb-chamlb-1,558.6722152898923,4
84.59405853526923,97.73826603035296,106.03486765125722,98.82320698772321,108.80360451498558,110.85152639054027,92.27917372981888,76.41709728408335,-20.0,0,2018/05/04/pitmlb-milmlb-1,615.3412094471382,6
117.13131369369933,124.60292849516804,99.68353213320593,103.53539253314226,102.47782055979069,73.92007996607708,74.02350891629591,77.15273069063639,-20.0,1,2018/05/04/pitmlb-milmlb-1,587.58564,4
105.2708866145611,143.97648735128374,119.4011015077342,108.19770269675449,125.0834051799778,92.44032058156091,95.85782856419948,111.14565877102802,-20.0,0,2018/05/04/chnmlb-slnmlb-1,573.8270053949408,2
128.18086678049283,107.30545459851372,110.94493244499182,105.25571926932273,95.74251521355477,94.91908031752848,112.79531635322328,105.43089456530174,-20.0,1,2018/05/04/chnmlb-slnmlb-1,619.8548394074596,3
89.24417724210807,107.22524192814524,113.31265078985192,88.59573568405938,72.54625054473567,77.38365381588372,81.19567467052283,69.99729926642303,72.07378834805779,0,2018/05/04/detmlb-kcamlb-1,629.3387734716596,2
89.80550630113109,121.38300047935564,121.11467981282358,99.08267366556244,85.61331701572033,83.90063979764973,103.8270916789856,93.26778828131388,65.37134102881386,1,2018/05/04/detmlb-kcamlb-1,655.0547144603105,4
91.72966172788207,89.12927202313361,113.27224048279406,118.95894987476282,105.99235666612938,74.97691813670932,90.74095710860745,73.45348571428572,-20.0,0,2018/05/04/lanmlb-sdnmlb-1,575.993898776177,4
85.22003333230428,126.69728269032215,108.2900801701768,88.78540977291702,67.37851543791618,77.42402357175907,72.27425833635495,73.32558186435188,-20.0,1,2018/05/04/lanmlb-sdnmlb-1,554.6318261769184,0
124.18180633991605,124.37269266675844,138.1609459039203,106.56220838500522,112.60084744864442,113.22963354116449,78.15281236758982,68.07379953028247,-20.0,0,2018/05/04/houmlb-arimlb-1,581.6429999999999,8
115.68541179433385,76.6544189148353,134.18945119344573,133.15167153983163,91.51586833678192,77.1098829726468,78.49711486937831,89.39195247959671,-20.0,1,2018/05/04/houmlb-arimlb-1,490.66200000000003,0
102.04155485982855,86.46931518101816,154.99083083502197,86.70934733173544,98.8154352736,108.63744870763901,97.90872137316592,85.20393957711549,59.93952281605985,0,2018/05/04/balmlb-oakmlb-1,635.1864634306664,4
107.4088353211835,96.71246135344481,127.78896371301498,110.72397712083831,109.89103073618249,101.92950330311042,102.37677485683805,101.41732954361906,98.94088074157813,1,2018/05/04/balmlb-oakmlb-1,635.0295068939236,6
90.2980911367123,179.67662816737987,103.99079053705687,93.87222721381686,125.2144335611389,109.4476487824337,97.60208604103883,74.62284164642914,79.36316638106342,0,2018/05/04/anamlb-seamlb-1,672.9792969993828,5
100.954761210028,96.94944591671222,121.85214462469078,134.75022540436242,105.5364742757412,126.67717733497958,92.0071346753752,80.1289648903701,70.72403467223955,1,2018/05/04/anamlb-seamlb-1,602.7589124422502,0
124.25225407700844,78.0059461037689,136.47247126327142,124.07618501030451,115.04844728330652,102.96829550120802,92.62964321361014,79.6386025242011,81.4385730052,0,2018/05/05/clemlb-nyamlb-1,671.4976514970236,2
89.19790400234936,147.63806585070523,103.95566407547615,141.00174309107678,89.93143840591546,100.50113496592992,89.69131717065613,75.0669497637407,84.64394520927745,1,2018/05/05/clemlb-nyamlb-1,578.178,5
103.75532160601207,142.6425373412079,118.24915310351841,105.73062113283972,122.50337582757861,86.475240037568,93.5054947700339,112.0959080084438,-20.0,0,2018/05/05/chnmlb-slnmlb-1,617.7455051404813,6
129.36302462736757,105.8661296992733,111.75165815886078,108.88722283470995,95.06041471696821,95.01046467447156,104.2061026949325,90.35293322026187,-20.0,1,2018/05/05/chnmlb-slnmlb-1,658.8869132305077,8
111.42650770287158,134.05991490796401,112.00761381706543,104.62399874049484,104.21012432873428,84.11662295121485,78.39804885367522,-20.0,73.9364861250237,0,2018/05/05/phimlb-wasmlb-1,622.0350000000001,3
159.9980455140178,117.9450623931756,118.88352010492949,102.94236307522935,66.12237502046399,68.64474506171409,65.09854350449275,-20.0,82.94645908964253,1,2018/05/05/phimlb-wasmlb-1,588.0910161978627,1
87.10225384330647,108.93986198720606,111.99106541039869,92.88838789469364,72.90688097242604,76.92469225505995,82.34270218044513,67.77653086083629,69.89023238560719,0,2018/05/05/detmlb-kcamlb-1,697.9679999999998,3
85.69049783505156,120.60969185478432,120.19571502388165,98.66379563997164,101.76684175847807,86.96424414690061,93.12331204258038,66.39812870907754,67.37358223285982,1,2018/05/05/detmlb-kcamlb-1,619.0304031640575,2
96.43317168593471,140.74999947251612,117.00169845843305,109.0743102869253,93.51253445996424,94.28676357253973,62.657946407501576,85.90708571428574,88.39160308707191,0,2018/05/05/tormlb-tbamlb-1,640.8050918562093,3
104.50820046659288,105.37157313892895,91.43161843303812,97.02422708653921,106.19055058130877,82.00543303858335,71.29789755520616,89.82187518307398,80.04176898839687,1,2018/05/05/tormlb-tbamlb-1,661.536,5
131.66149472136595,76.4776489039427,133.1240068157592,94.12987701583491,90.05653781040373,65.39803638263902,94.20027634436754,53.1330192230196,-20.0,0,2018/05/05/colmlb-nynmlb-1,590.2551461971881,2
103.45476297568048,114.74612147804544,122.73791255584324,95.80459203450886,111.76475599419331,95.81752220480068,63.24196244388649,-20.0,71.46965182931318,1,2018/05/05/colmlb-nynmlb-1,651.4380000000001,0
93.84778605534677,91.81895490413991,116.5475092680858,118.28434539019871,112.47038386551806,120.01910704084257,93.14983509450909,75.61994528102045,-20.0,0,2018/05/05/lanmlb-sdnmlb-1,730.5593142657317,4
70.43201805813652,124.17170654625492,106.12586335749826,89.28682058633068,67.10621547376411,84.17880843060298,70.69108535718783,70.19339055646971,-20.0,1,2018/05/05/lanmlb-sdnmlb-1,568.3407581222157,7
109.67979316779072,86.2144823039295,92.80402332744505,115.0084170554972,94.77005630634643,89.37559215249719,79.36898888389281,77.56251455774999,-20.0,0,2018/05/05/miamlb-cinmlb-1,575.9902280457713,6
113.2121472371128,87.66280239820317,138.70576776118637,118.80749951007414,77.48083629272706,96.18786461075595,103.78824259684878,89.7600619093364,-20.0,1,2018/05/05/miamlb-cinmlb-1,579.5777613219284,0
115.06263645991577,105.40777476335992,113.97447368134337,111.75375956636991,101.13553346319642,86.58612741306311,98.9579049067597,78.9489574124047,61.91627214278922,0,2018/05/05/minmlb-chamlb-1,626.9932597127474,8
84.78339318822795,87.53580634966511,128.87730652104256,97.9385744851742,90.98083420700024,83.87453763025212,70.57534020809909,81.90941411817221,52.65290982368736,1,2018/05/05/minmlb-chamlb-1,673.8255057920924,4
82.72499261661218,99.04337214043406,108.44374538826382,98.54213528773177,110.78205871684393,112.67373514456871,91.65745771189344,74.17126385975988,-20.0,0,2018/05/05/pitmlb-milmlb-1,696.186,3
113.9637602578481,124.90776067156064,100.47294743672951,103.55343761886179,105.35173998358616,72.6829186296292,76.94491700292292,72.31292482011949,-20.0,1,2018/05/05/pitmlb-milmlb-1,574.630698374691,5
83.36115201511969,120.30628213608772,122.2296758711109,137.79106369559872,109.10102960785076,82.44570311484708,75.0321194244722,74.2146685909066,-20.0,0,2018/05/05/sfnmlb-atlmlb-1,622.9506060749159,11
112.94109176073198,112.04166450665272,148.5516776503082,119.79668438934992,102.55023492218328,102.55091428571428,91.0930476951211,-20.0,85.72529801981706,1,2018/05/05/sfnmlb-atlmlb-1,652.131,2
166.3119612472457,105.29214586227329,115.50442364347865,143.00254363524388,117.7835002850718,113.19989884688749,90.64033047920212,109.6532076223934,68.48981738789794,0,2018/05/05/bosmlb-texmlb-1,582.534,6
85.28007024899448,107.35998157601021,73.46409090026724,116.06587664424762,115.02676099166077,93.82580789345785,70.83560007353178,93.72892917067259,65.40322305461514,1,2018/05/05/bosmlb-texmlb-1,599.0968566549544,5
125.66522369204073,126.90680570836905,139.35898966384892,110.70813352714396,112.26064444259642,113.50722888145796,102.00460713503564,93.28737158390007,-20.0,0,2018/05/05/houmlb-arimlb-1,532.679768972684,3
114.51445352917446,89.79527554236185,132.03605001527072,131.22004273317668,100.48045714285713,83.45003546707706,76.95927566167533,58.98395722000996,-20.0,1,2018/05/05/houmlb-arimlb-1,542.7142601654051,4
98.90476056442495,91.49952373111273,154.39903724886645,85.98889757961125,100.48721537958376,106.18528490156994,84.20429039631351,81.59004534957974,82.99839796480657,0,2018/05/05/balmlb-oakmlb-1,588.493538506017,0
105.54337532360232,96.70422208388487,129.88640212007567,111.45515079666524,113.5143573045109,102.69202695320499,100.06830476571129,98.97491160502882,77.38111388203241,1,2018/05/05/balmlb-oakmlb-1,619.042192949683,2
87.3339977591024,182.6919979109527,103.38334147271246,95.66689835987668,112.4525678074444,92.31455127085428,93.27894787563572,89.44092983264031,77.26970764899522,0,2018/05/05/anamlb-seamlb-1,564.7393320702904,8
96.32157813412852,126.42734940023351,120.99780570023287,131.99473234182472,103.56764603197796,91.88746258576487,94.4239684713732,97.47410892438545,62.95790334412522,1,2018/05/05/anamlb-seamlb-1,588.0682115324718,9
126.81958139213793,75.64442678133699,136.1620359054103,122.66572930402857,114.6626008824218,100.43493349866972,90.91057902690346,91.97362529546234,73.89837142857142,0,2018/05/06/clemlb-nyamlb-1,594.9523104974179,4
88.33585704755106,144.75517067054898,129.4537025805881,117.70128898884258,103.07322781693459,88.50401240014703,99.96468187961823,98.2619024255664,89.47636518608238,1,2018/05/06/clemlb-nyamlb-1,624.213,7
131.39899449475854,91.76194237720959,134.39644347337722,78.57832714402194,93.2005808439498,74.34247274794666,56.8663008497324,57.36896429141429,-20.0,0,2018/05/06/colmlb-nynmlb-1,522.639,3
82.36255727559374,111.73983918202845,123.19131712649819,110.13117322490791,104.21351883656862,96.99765821094078,71.98042301071453,-20.0,71.07035522816142,1,2018/05/06/colmlb-nynmlb-1,617.0702730999716,2
99.7350474874383,139.13116131295894,114.6130960966168,110.51734843086562,108.49291100798729,91.87945814397642,83.48,66.48733410815566,90.87188436789538,0,2018/05/06/tormlb-tbamlb-1,582.039,2
104.47681472566856,103.82400152910841,89.78209169312521,98.881594259201,105.4723716674321,79.8985703587378,105.53446122471055,94.27830686156338,76.53371053516851,1,2018/05/06/tormlb-tbamlb-1,669.2310821429676,1
109.89381665895424,137.07181094967103,110.717527511493,98.06721300247447,104.96635765421257,103.39241577957254,60.26596446001703,66.98192889385466,-20.0,0,2018/05/06/phimlb-wasmlb-1,508.38300000000004,4
156.96750484747753,110.35011658412519,117.99912544741971,117.62488849465885,80.68972362422826,65.76519431871381,73.00461550675145,-20.0,84.61748234013317,1,2018/05/06/phimlb-wasmlb-1,610.563786093786,5
80.50550864509708,124.038740419225,138.74112689808976,90.52323947113588,86.32877447264988,85.25410565452648,78.55829823450247,81.76043832249493,-20.0,0,2018/05/06/sfnmlb-atlmlb-1,624.66246,4
114.6570862513842,109.67509130037242,145.7935800819167,123.17325289885773,103.22953462857143,96.38243248729258,90.09515874422793,-20.0,83.52939137387932,1,2018/05/06/sfnmlb-atlmlb-1,602.2653329924866,3
118.0442568802905,103.82274192519607,114.8240225062475,112.59519667292363,107.78878521865023,89.5379498264334,97.14895523901001,78.43108558305545,50.16,0,2018/05/06/minmlb-chamlb-1,715.095,5
84.18862350958564,90.06335365360054,127.7555308263134,99.52961429805607,102.24956925179016,81.86911211104736,67.43688571428571,89.94208860499924,52.33341707436138,1,2018/05/06/minmlb-chamlb-1,598.3711089526723,3
84.36452329334065,100.84540457157898,109.72026164271831,97.16378290366659,108.34665893673552,111.47253152589279,89.85356157933965,71.91914968591432,-20.0,0,2018/05/06/pitmlb-milmlb-1,667.1790000000001,9
115.48595287109332,125.53848848486557,112.68004612840127,102.40861742683977,106.80629880128751,73.6053233206817,76.0013875192988,73.07618555493137,-20.0,1,2018/05/06/pitmlb-milmlb-1,627.7992382224143,0
89.80262164083368,67.22857938558813,95.24482020788969,77.18421022462906,70.87996947579938,67.81189429784953,69.37896820506698,64.29,65.38290678861478,0,2018/05/06/detmlb-kcamlb-1,624.708,2
87.53961034258505,118.16651329770016,118.80384185868373,96.30607888475998,85.21236219694994,85.86014382893967,88.50153676106424,65.60581551474638,63.682162231808775,1,2018/05/06/detmlb-kcamlb-1,663.2485639358031,4
163.956986312399,108.95742143779637,142.78444495464817,117.49546080160246,117.4734842327747,106.9440300697616,88.05451943442672,84.08074409482091,57.62321425694542,0,2018/05/06/bosmlb-texmlb-1,632.1246441338089,6
88.43984088726641,107.12246010081059,71.29050437648078,113.44364291816963,91.39752614112169,69.79342510243764,65.07476178471006,76.84020999616945,73.5888102802555,1,2018/05/06/bosmlb-texmlb-1,541.152,1
55.78833646556382,81.77760363141348,152.98115645920643,82.85245458924591,101.62655010666107,104.93249387805132,84.05820546613211,60.69895318488189,46.19212997281653,0,2018/05/06/balmlb-oakmlb-1,620.9053459959619,1
95.26493357807192,103.67896760983044,97.76392420041222,112.18939742744085,110.9252194987793,100.3431982759862,86.26977136873708,96.53337769721851,102.94646967455944,1,2018/05/06/balmlb-oakmlb-1,674.115303901527,2
127.62296109046436,124.6563463430661,135.53399684136127,110.7790494202244,113.86083456858009,103.3130290042743,93.38863312043594,91.01254105224449,-20.0,0,2018/05/06/houmlb-arimlb-1,619.3053644998163,1
118.46621680997721,92.54639512169285,131.02262072456026,129.65816935828386,99.31249552251428,82.38906104352228,88.35812344243436,75.02909544628605,-20.0,1,2018/05/06/houmlb-arimlb-1,519.9659999999999,3
85.56727437192148,185.7028015836952,104.8688409200564,98.442657650103,115.69660807297207,93.58526745267996,89.07,88.05186821496108,75.63691977434395,0,2018/05/06/anamlb-seamlb-1,635.4,8
99.85326828706951,97.82648685285221,120.7289870254821,132.93803483271896,102.1212292165253,126.30428195046628,94.10651792269206,97.03327889894821,79.74412195972734,1,2018/05/06/anamlb-seamlb-1,564.3636664457119,2
98.06474207935041,91.65265063697687,117.28487327387975,116.34385958900576,105.98387392445778,73.47904290033568,89.62568168943838,75.09206445714284,-20.0,0,2018/05/06/lanmlb-sdnmlb-1,619.1968825360037,0
72.60389272281732,126.79414203649593,105.15759170165322,89.79982754722081,84.0857992398537,70.99562787847489,71.21593655828377,85.86027852606723,-20.0,1,2018/05/06/lanmlb-sdnmlb-1,576.886792821982,3
108.64070277128002,85.50327660419853,96.53146397728008,94.09434520724432,116.88748355043951,82.07347177157911,76.98851434045469,26.86811272031021,-20.0,0,2018/05/06/miamlb-cinmlb-1,676.1522624012603,8
87.23118620441367,111.9842033884853,139.85867698741689,94.4528739953077,116.48000182790156,103.63690167632014,87.52292469523185,-20.0,67.93041090393658,1,2018/05/06/miamlb-cinmlb-1,664.4004000000001,5
102.48793589985728,123.2131306486692,141.30988949885528,120.16344593935972,86.95107118464533,96.0642392682723,113.03646173080195,95.09312195364231,-20.0,0,2018/05/06/chnmlb-slnmlb-1,641.7761227985577,3
84.48758123759426,93.16127533673536,112.05882307577434,107.70282443229529,112.88568472326,103.67497667394241,93.81335709384504,68.01386840921246,-20.0,1,2018/05/06/chnmlb-slnmlb-1,638.5808618484891,4
80.69433641458346,123.5532053047162,123.90954720487171,138.28832148326617,107.41023854006748,86.88991303899715,80.41387218101195,78.17221054280903,-20.0,0,2018/05/07/sfnmlb-phimlb-1,649.5042,0
108.13143971311995,135.8738103845507,114.08589560660002,108.18989175272785,104.60635855686036,84.14605285472454,77.54971891080828,64.89622967375095,-20.0,1,2018/05/07/sfnmlb-phimlb-1,633.2269564457977,11
107.56760310980916,112.51381992151858,94.21537083336426,122.0062451970497,107.33260781294987,93.97739127436232,71.6456761196973,-20.0,69.03838138908584,0,2018/05/07/nynmlb-cinmlb-1,696.681,7
110.24566149895449,86.83552036957407,145.75857833350554,113.4168209089324,95.29943140418492,75.25402947949716,88.67712530868226,-20.0,70.8933804503343,1,2018/05/07/nynmlb-cinmlb-1,643.32,6
91.30489288182486,107.3171643213188,115.8655999440337,94.5064703808322,82.4589809727252,68.85196695113041,83.49123594088942,68.1160911374278,68.86783832309695,0,2018/05/07/detmlb-texmlb-1,709.9375477924817,6
89.2052183075671,104.4980235663798,90.64212169376196,112.25548902314155,120.19412626789273,70.3119263468642,74.53172517420815,92.95665652986703,70.89814665842349,1,2018/05/07/detmlb-texmlb-1,619.8315090487969,7
111.48682799002536,81.88392552302321,96.97409222720677,115.5794768829233,93.65798840999445,87.84062595174248,84.46518864993534,78.20790171572305,-20.0,0,2018/05/07/miamlb-chnmlb-1,605.3456539308374,2
92.27446004705494,104.62440160570713,140.76109866626953,114.89294414351319,100.34658482418214,90.087676326308,86.96954075027176,94.99337543699663,-20.0,1,2018/05/07/miamlb-chnmlb-1,639.6905540495281,14
116.7556022716529,102.51680454723095,112.35264185976317,111.98605490635805,110.86470642280048,87.65312339925545,47.835857142857144,77.41152271407087,-20.0,0,2018/05/07/minmlb-slnmlb-1,584.6526,6
105.46430105427791,83.74960088851634,93.78067815558958,106.41530126797701,116.68607186065823,103.83038329628596,96.53027657831932,79.0696,-20.0,1,2018/05/07/minmlb-slnmlb-1,604.3219200000001,0
123.84694813304178,124.90243610012844,136.38659848728673,109.17038594214016,114.92849247003227,94.19792087067052,91.5885194928865,109.29878458301216,77.66099261874227,0,2018/05/07/houmlb-oakmlb-1,645.39504,16
94.55139303060085,86.16640259239408,129.83306365445853,109.63068578682166,98.47482204571071,112.16279316744252,97.13271494923731,102.67069499964849,74.51531160457193,1,2018/05/07/houmlb-oakmlb-1,602.631,2
153.94253014016618,109.5241074895204,117.04143112904042,120.58036811854288,100.86766765089928,80.15040840961778,73.4327276537675,-20.0,85.58209673220159,0,2018/05/07/wasmlb-sdnmlb-1,570.5900611821774,8
75.25969666775305,130.81848273390432,92.65075858277386,70.40807594097093,80.53145927384614,83.49717464851739,72.23801468069017,70.22271800812955,-20.0,1,2018/05/07/wasmlb-sdnmlb-1,545.706,5
97.05669679770506,99.28682491493551,113.46555654417341,112.13512880142557,112.75513670170095,90.99858480435877,86.75709996473795,79.27864129160352,-20.0,0,2018/05/08/minmlb-slnmlb-1,589.662,7
103.96489962573193,107.01447955481169,109.5180585889997,104.82595191400006,91.23488622348637,84.55796701107873,86.76498412966541,66.43896324268744,-20.0,1,2018/05/08/minmlb-slnmlb-1,646.488,1
164.0410954749306,105.45064166476548,113.6899316918361,146.86548411601441,116.44779952123241,104.23966707716036,87.14579219926931,82.9430655287464,67.34108202369603,0,2018/05/08/bosmlb-nyamlb-1,541.746,2
87.48045745611284,145.6931388461841,126.92571038383345,136.85724539271064,114.96248899991724,104.5803171091143,97.51982890526831,97.75081974822821,90.95165229363613,1,2018/05/08/bosmlb-nyamlb-1,616.2258291019572,3
84.06550770627359,120.50268735521911,118.60725196883669,96.11787644283302,103.93632627475051,89.33446520600262,90.83342763795414,65.67675289736434,66.97572077830947,0,2018/05/08/kcamlb-balmlb-1,571.842,15
99.15897976075874,91.70234797642095,150.24250769461642,98.44542269154779,99.76630661707487,80.46178747594563,97.97823764706742,82.22249953546311,59.06750838639435,1,2018/05/08/kcamlb-balmlb-1,644.805,7
79.71402098614344,122.50813530079606,125.33417530015122,136.79743619912432,104.9298648888193,86.22426133432671,80.67132848782086,81.57174623131499,-20.0,0,2018/05/08/sfnmlb-phimlb-1,598.275,2
110.95331708682913,135.4949197831883,120.63100223290031,97.04039257411286,105.2140317598017,106.75206555082848,77.0476751588123,65.94882809451734,-20.0,1,2018/05/08/sfnmlb-phimlb-1,625.6492743584458,4
98.63945927602526,95.52410765999821,118.19985173418738,131.6177615196963,102.95805195618216,126.97758352903763,97.07600536593785,97.29266601512812,80.36275923164794,0,2018/05/08/seamlb-tormlb-1,605.5944091446017,5
97.53560234338327,136.31798463201804,115.33316557986444,109.73156102247845,111.01950320494059,91.1790818302252,89.47731188468808,66.61445663462533,81.87645714285716,1,2018/05/08/seamlb-tormlb-1,535.806,0
113.32350502776951,110.58264793427436,144.6697704811726,120.92917621706196,103.92302022504823,103.9077049936,81.33444246810018,89.10216035976818,52.06440760184653,0,2018/05/08/atlmlb-tbamlb-1,569.466,1
81.64324929596853,103.99550742270456,90.77794621154736,106.42953815775982,104.89238348896536,70.35868179157025,74.54363980351177,91.10925272185958,77.8911973848183,1,2018/05/08/atlmlb-tbamlb-1,573.8172057476368,0
109.67516792500751,118.7856760168232,113.95835443660934,99.17482504379402,100.89469647721987,71.52721918581166,60.53756118283635,77.55750302040391,-20.0,0,2018/05/08/nynmlb-cinmlb-1,616.8870000000001,2
84.79546941758919,101.46946981653223,144.1203835780526,117.20178692411407,99.20104626299127,74.78137016542647,90.5546020175903,-20.0,72.70099423075061,1,2018/05/08/nynmlb-cinmlb-1,650.5575765395241,7
126.51716435087376,73.28538596815021,134.65732999092205,120.0745806637471,113.08349045600409,90.76994660673877,95.17926437972929,66.81415951898876,-20.0,0,2018/05/08/clemlb-milmlb-1,622.87452,2
113.56146266585172,123.45725667006157,110.12942080492209,100.56724990882799,107.85178859615749,85.16,76.4476196744115,74.93959922163884,-20.0,1,2018/05/08/clemlb-milmlb-1,547.785,3
71.06500694173805,107.17036343340084,119.59110744590988,92.88905126960636,81.17189231288488,82.11901049895869,66.92809171997826,68.64354949634222,66.53043837432928,0,2018/05/08/detmlb-texmlb-1,628.6735357377538,7
88.18494936804044,103.67385333542957,116.67847020435934,115.76284130170828,119.97827360508732,91.42674738623224,70.64523575751197,76.62919803264406,71.83870657208541,1,2018/05/08/detmlb-texmlb-1,675.5367968484361,4
111.23926943635881,86.17061357046649,95.13876292241056,112.97888288075458,94.19289707329864,88.27153118876802,78.11846219518098,75.09396443984079,-20.0,0,2018/05/08/miamlb-chnmlb-1,604.512,3
106.92687797895944,123.51430073130648,146.52865617526282,115.82396384755829,91.78636891067768,89.22389304502079,89.36287858551539,99.64435423011392,-20.0,1,2018/05/08/miamlb-chnmlb-1,619.5600000000001,4
88.31437084300623,97.70562567943352,109.54868112956,98.98844056065666,111.02786155021343,110.73708922630257,91.34942920476814,90.88062857142856,76.91876960157094,0,2018/05/08/pitmlb-chamlb-1,736.8414484819995,10
84.07499829986227,90.19653283404921,124.96397933214271,98.251243868326,90.2841227060194,81.61661580998397,101.21691394022272,87.69194816353937,68.82675052251116,1,2018/05/08/pitmlb-chamlb-1,593.9190000000001,6
83.32860628814238,190.3896821801061,103.31397592431524,95.06328559500164,114.40114391601419,98.44327317156325,87.93728571428572,72.76239016893288,-20.0,0,2018/05/08/anamlb-colmlb-1,576.3960000000001,2
109.12148156838036,129.92707099984392,134.50057475028666,91.10338677893914,79.92903624563597,81.9078428442408,65.11585417684093,59.485125919445075,-20.0,1,2018/05/08/anamlb-colmlb-1,584.6628765297046,4
132.7912023537205,124.15824935933634,136.68820261192758,109.59004025708084,117.21072663300907,97.97834285716637,90.01919432765177,101.99423623079849,64.58507477142355,0,2018/05/08/houmlb-oakmlb-1,581.7420000000001,4
93.21487612600096,104.03125864484372,128.66596164853678,107.69890615542913,109.66698483565816,97.40504453511002,88.08931923451975,94.59549552145664,78.94247758130388,1,2018/05/08/houmlb-oakmlb-1,545.706,2
117.76072369559948,78.06727928442113,128.26959976581958,133.0586366662705,97.46673603789291,80.61904426994488,73.48958642120286,72.08854975731344,-20.0,0,2018/05/08/arimlb-lanmlb-1,594.4276743318741,8
95.02894726445835,87.43675366868109,114.14802163246642,117.67804269375199,119.94979026308322,122.5571422948002,77.3924574579392,91.04025275885658,-20.0,1,2018/05/08/arimlb-lanmlb-1,590.2505866167894,5
151.4823418858408,112.91035846207077,119.77803060118856,96.30320435419438,102.06800361106396,126.57642742555801,71.82816682639526,-20.0,71.32773804989027,0,2018/05/08/wasmlb-sdnmlb-1,639.9540000000001,4
76.41903771798728,128.13780760226643,102.33027527157795,92.78585482799784,86.04325963521777,69.4458819973879,70.06757744212376,74.00598453015301,-20.0,1,2018/05/08/wasmlb-sdnmlb-1,651.6607325745493,0
100.67360254345536,107.66632258201919,119.5772541813084,97.8575273058424,99.61514595785688,88.09677887898881,106.96945994974415,-20.0,72.07662781976455,0,2018/05/09/nynmlb-cinmlb-1,703.809,1
107.1290032555432,83.72623051344607,143.25720640720164,120.51317970596031,102.68278150846555,80.72209730007194,54.86,-20.0,72.40336303190034,1,2018/05/09/nynmlb-cinmlb-1,622.2444689688659,2
130.03514185142313,72.14152496046341,135.77339293943712,118.67537355626051,99.35754981541945,91.77930152705216,82.00516198875398,77.82834716498309,-20.0,0,2018/05/09/clemlb-milmlb-1,624.0775381436401,6
112.62718162381498,125.5834339772908,98.74103072532108,101.8615486630479,106.85056611138907,83.83820947386992,74.19564612462949,73.10162933569323,-20.0,1,2018/05/09/clemlb-milmlb-1,598.6709999999999,2
68.25485960856165,111.81654158353214,74.47367485443719,78.87957472933464,66.3971670953256,83.57845777233982,62.816285714285705,72.9566167552764,43.47,0,2018/05/09/detmlb-texmlb-1,607.6032500439077,4
88.86039890440331,70.25907940911031,117.27776774475522,118.18112505462321,117.37324013696244,92.928996642503,69.19482899392537,66.10593123701595,70.10307279036752,1,2018/05/09/detmlb-texmlb-1,649.5826867883322,5
86.68839658931485,100.00158648253606,111.53296229936852,101.81440258814621,115.3866955247394,83.84736181837546,92.64701502010641,73.51274185667897,75.6564761145801,0,2018/05/09/pitmlb-chamlb-1,692.919,6
82.87568623846849,93.80253003952019,126.33923900354654,97.06332582340224,95.88422611170404,81.1148295288737,102.18919198814406,87.2035451752627,53.107157285127656,1,2018/05/09/pitmlb-chamlb-1,682.326,5
75.95473530662457,79.59575382904542,94.4656866695176,95.90288892754127,116.9369093282096,83.90896118653359,74.41829401815792,63.46016814149571,-20.0,0,2018/05/09/miamlb-chnmlb-1,634.239773561465,4
91.82776275884804,146.36705767522704,117.71398585506505,116.38978404039635,98.8222066160176,74.32983994128391,99.46652653879022,87.11006991563032,-20.0,1,2018/05/09/miamlb-chnmlb-1,667.3745591528024,13
97.3068596930127,187.84005434616324,105.84227944859707,93.97336021376655,114.75081849798632,80.58040470028327,86.86814842499999,77.21317888705258,-20.0,0,2018/05/09/anamlb-colmlb-1,605.0108250154979,8
130.03654764333135,92.4994882757746,134.9805098131871,91.32943185256832,95.4842614199357,90.918238474389,77.74082007780552,56.70559471845228,-20.0,1,2018/05/09/anamlb-colmlb-1,700.9915094898303,0
134.6842446917929,123.75955354378544,110.56045246709658,118.44922099373356,98.94052095851076,110.38423353488243,79.90221281336655,92.44461107423788,64.83864825561375,0,2018/05/09/houmlb-oakmlb-1,623.9159999999999,4
