key,away,away_id,away_score,date,gamePk,home,home_id,home_score
2015/04/09/pitmlb-cinmlb-1,Pittsburgh Pirates,134,2,2015-04-09,413691,Cincinnati Reds,113,3
2015/04/09/nynmlb-wasmlb-1,New York Mets,121,6,2015-04-09,413690,Washington Nationals,120,3
2015/04/09/minmlb-detmlb-1,Minnesota Twins,142,1,2015-04-09,413689,Detroit Tigers,116,7
2015/04/09/chamlb-kcamlb-1,Chicago White Sox,145,1,2015-04-09,413687,Kansas City Royals,118,4
2015/04/09/clemlb-houmlb-1,Cleveland Indians,114,5,2015-04-09,413688,Houston Astros,117,1
2015/04/09/texmlb-oakmlb-1,Texas Rangers,140,10,2015-04-09,413694,Oakland Athletics,133,1
2015/04/09/sfnmlb-sdnmlb-1,San Francisco Giants,137,1,2015-04-09,413692,San Diego Padres,135,0
2015/04/09/bosmlb-phimlb-1,Boston Red Sox,111,6,2015-04-09,413686,Philadelphia Phillies,143,2
2015/04/09/tormlb-nyamlb-1,Toronto Blue Jays,141,6,2015-04-09,413695,New York Yankees,147,3
2015/04/10/tormlb-balmlb-1,Toronto Blue Jays,141,12,2015-04-10,413709,Baltimore Orioles,110,5
2015/04/10/houmlb-texmlb-1,Houston Astros,117,5,2015-04-10,413699,Texas Rangers,140,1
2015/04/10/chnmlb-colmlb-1,Chicago Cubs,112,1,2015-04-10,413697,Colorado Rockies,115,5
2015/04/10/detmlb-clemlb-1,Detroit Tigers,116,8,2015-04-10,413698,Cleveland Indians,114,4
2015/04/10/minmlb-chamlb-1,Minnesota Twins,142,6,2015-04-10,413702,Chicago White Sox,145,0
2015/04/10/wasmlb-phimlb-1,Washington Nationals,120,1,2015-04-10,413710,Philadelphia Phillies,143,4
2015/04/10/bosmlb-nyamlb-1,Boston Red Sox,111,6,2015-04-10,413696,New York Yankees,147,5
2015/04/10/slnmlb-cinmlb-1,St. Louis Cardinals,138,4,2015-04-10,413707,Cincinnati Reds,113,5
2015/04/10/tbamlb-miamlb-1,Tampa Bay Rays,139,9,2015-04-10,413708,Miami Marlins,146,10
2015/04/10/nynmlb-atlmlb-1,New York Mets,121,3,2015-04-10,413703,Atlanta Braves,144,5
2015/04/10/pitmlb-milmlb-1,Pittsburgh Pirates,134,6,2015-04-10,413704,Milwaukee Brewers,158,2
2015/04/10/lanmlb-arimlb-1,Los Angeles Dodgers,119,3,2015-04-10,413701,Arizona Diamondbacks,109,4
2015/04/10/kcamlb-anamlb-1,Kansas City Royals,118,4,2015-04-10,413700,Los Angeles Angels,108,2
2015/04/10/seamlb-oakmlb-1,Seattle Mariners,136,0,2015-04-10,413705,Oakland Athletics,133,12
2015/04/10/sfnmlb-sdnmlb-1,San Francisco Giants,137,0,2015-04-10,413706,San Diego Padres,135,1
2015/04/11/bosmlb-nyamlb-1,Boston Red Sox,111,8,2015-04-11,413711,New York Yankees,147,4
2015/04/11/slnmlb-cinmlb-1,St. Louis Cardinals,138,4,2015-04-11,413722,Cincinnati Reds,113,1
2015/04/11/minmlb-chamlb-1,Minnesota Twins,142,4,2015-04-11,413717,Chicago White Sox,145,5
2015/04/11/seamlb-oakmlb-1,Seattle Mariners,136,5,2015-04-11,413720,Oakland Athletics,133,4
2015/04/11/detmlb-clemlb-1,Detroit Tigers,116,9,2015-04-11,413713,Cleveland Indians,114,6
2015/04/11/tbamlb-miamlb-1,Tampa Bay Rays,139,2,2015-04-11,413723,Miami Marlins,146,0
2015/04/11/tormlb-balmlb-1,Toronto Blue Jays,141,1,2015-04-11,413724,Baltimore Orioles,110,7
2015/04/11/wasmlb-phimlb-1,Washington Nationals,120,2,2015-04-11,413725,Philadelphia Phillies,143,3
2015/04/11/nynmlb-atlmlb-1,New York Mets,121,3,2015-04-11,413718,Atlanta Braves,144,5
2015/04/11/pitmlb-milmlb-1,Pittsburgh Pirates,134,0,2015-04-11,413719,Milwaukee Brewers,158,6
2015/04/11/houmlb-texmlb-1,Houston Astros,117,2,2015-04-11,413714,Texas Rangers,140,6
2015/04/11/chnmlb-colmlb-1,Chicago Cubs,112,9,2015-04-11,413712,Colorado Rockies,115,5
2015/04/11/lanmlb-arimlb-1,Los Angeles Dodgers,119,0,2015-04-11,413716,Arizona Diamondbacks,109,6
2015/04/11/sfnmlb-sdnmlb-1,San Francisco Giants,137,2,2015-04-11,413721,San Diego Padres,135,10
2015/04/11/kcamlb-anamlb-1,Kansas City Royals,118,6,2015-04-11,413715,Los Angeles Angels,108,4
2015/04/12/detmlb-clemlb-1,Detroit Tigers,116,8,2015-04-12,413728,Cleveland Indians,114,5
2015/04/12/slnmlb-cinmlb-1,St. Louis Cardinals,138,7,2015-04-12,413737,Cincinnati Reds,113,5
2015/04/12/tbamlb-miamlb-1,Tampa Bay Rays,139,8,2015-04-12,413738,Miami Marlins,146,5
2015/04/12/nynmlb-atlmlb-1,New York Mets,121,4,2015-04-12,413733,Atlanta Braves,144,3
2015/04/12/tormlb-balmlb-1,Toronto Blue Jays,141,10,2015-04-12,413739,Baltimore Orioles,110,7
2015/04/12/wasmlb-phimlb-1,Washington Nationals,120,4,2015-04-12,413740,Philadelphia Phillies,143,3
2015/04/12/minmlb-chamlb-1,Minnesota Twins,142,2,2015-04-12,413732,Chicago White Sox,145,6
2015/04/12/pitmlb-milmlb-1,Pittsburgh Pirates,134,10,2015-04-12,413734,Milwaukee Brewers,158,2
2015/04/12/houmlb-texmlb-1,Houston Astros,117,6,2015-04-12,413729,Texas Rangers,140,4
2015/04/12/kcamlb-anamlb-1,Kansas City Royals,118,9,2015-04-12,413730,Los Angeles Angels,108,2
2015/04/12/seamlb-oakmlb-1,Seattle Mariners,136,8,2015-04-12,413735,Oakland Athletics,133,7
2015/04/12/chnmlb-colmlb-1,Chicago Cubs,112,6,2015-04-12,413727,Colorado Rockies,115,5
2015/04/12/lanmlb-arimlb-1,Los Angeles Dodgers,119,7,2015-04-12,413731,Arizona Diamondbacks,109,4
2015/04/12/sfnmlb-sdnmlb-1,San Francisco Giants,137,4,2015-04-12,413736,San Diego Padres,135,6
2015/04/12/bosmlb-nyamlb-1,Boston Red Sox,111,4,2015-04-12,413726,New York Yankees,147,14
2015/04/13/phimlb-nynmlb-1,Philadelphia Phillies,143,0,2015-04-13,413751,New York Mets,121,2
2015/04/13/detmlb-pitmlb-1,Detroit Tigers,116,4,2015-04-13,413745,Pittsburgh Pirates,134,5
2015/04/13/wasmlb-bosmlb-1,Washington Nationals,120,4,2015-04-13,413754,Boston Red Sox,111,9
2015/04/13/kcamlb-minmlb-1,Kansas City Royals,118,12,2015-04-13,413746,Minnesota Twins,142,3
2015/04/13/milmlb-slnmlb-1,Milwaukee Brewers,158,5,2015-04-13,413748,St. Louis Cardinals,138,4
2015/04/13/colmlb-sfnmlb-1,Colorado Rockies,115,2,2015-04-13,413744,San Francisco Giants,137,0
2015/04/13/nyamlb-balmlb-1,New York Yankees,147,6,2015-04-13,413749,Baltimore Orioles,110,5
2015/04/13/tbamlb-tormlb-1,Tampa Bay Rays,139,2,2015-04-13,413753,Toronto Blue Jays,141,1
2015/04/13/miamlb-atlmlb-1,Miami Marlins,146,2,2015-04-13,413747,Atlanta Braves,144,3
2015/04/13/anamlb-texmlb-1,Los Angeles Angels,108,6,2015-04-13,413741,Texas Rangers,140,3
2015/04/13/cinmlb-chnmlb-1,Cincinnati Reds,113,6,2015-04-13,413743,Chicago Cubs,112,7
2015/04/13/oakmlb-houmlb-1,Oakland Athletics,133,8,2015-04-13,413750,Houston Astros,117,1
2015/04/13/arimlb-sdnmlb-1,Arizona Diamondbacks,109,8,2015-04-13,413742,San Diego Padres,135,4
2015/04/13/seamlb-lanmlb-1,Seattle Mariners,136,5,2015-04-13,413752,Los Angeles Dodgers,119,6
2015/04/14/wasmlb-bosmlb-1,Washington Nationals,120,7,2015-04-14,413767,Boston Red Sox,111,8
2015/04/14/detmlb-pitmlb-1,Detroit Tigers,116,2,2015-04-14,413760,Pittsburgh Pirates,134,0
2015/04/14/nyamlb-balmlb-1,New York Yankees,147,3,2015-04-14,413762,Baltimore Orioles,110,4
2015/04/14/tbamlb-tormlb-1,Tampa Bay Rays,139,3,2015-04-14,413766,Toronto Blue Jays,141,2
2015/04/14/chamlb-clemlb-1,Chicago White Sox,145,4,2015-04-14,413757,Cleveland Indians,114,1
2015/04/14/miamlb-atlmlb-1,Miami Marlins,146,8,2015-04-14,413761,Atlanta Braves,144,2
2015/04/14/phimlb-nynmlb-1,Philadelphia Phillies,143,5,2015-04-14,413764,New York Mets,121,6
2015/04/14/anamlb-texmlb-1,Los Angeles Angels,108,2,2015-04-14,413755,Texas Rangers,140,8
2015/04/14/cinmlb-chnmlb-1,Cincinnati Reds,113,3,2015-04-14,413758,Chicago Cubs,112,2
2015/04/14/oakmlb-houmlb-1,Oakland Athletics,133,4,2015-04-14,413763,Houston Astros,117,0
2015/04/14/arimlb-sdnmlb-1,Arizona Diamondbacks,109,1,2015-04-14,413756,San Diego Padres,135,5
2015/04/14/seamlb-lanmlb-1,Seattle Mariners,136,5,2015-04-14,413765,Los Angeles Dodgers,119,6
2015/04/14/colmlb-sfnmlb-1,Colorado Rockies,115,4,2015-04-14,413759,San Francisco Giants,137,1
2015/04/15/chamlb-clemlb-1,Chicago White Sox,145,2,2015-04-15,413770,Cleveland Indians,114,4
2015/04/15/miamlb-atlmlb-1,Miami Marlins,146,6,2015-04-15,413775,Atlanta Braves,144,2
2015/04/15/wasmlb-bosmlb-1,Washington Nationals,120,10,2015-04-15,413782,Boston Red Sox,111,5
2015/04/15/anamlb-texmlb-1,Los Angeles Angels,108,10,2015-04-15,413768,Texas Rangers,140,2
2015/04/15/detmlb-pitmlb-1,Detroit Tigers,116,1,2015-04-15,413773,Pittsburgh Pirates,134,0
2015/04/15/nyamlb-balmlb-1,New York Yankees,147,5,2015-04-15,413777,Baltimore Orioles,110,7
2015/04/15/tbamlb-tormlb-1,Tampa Bay Rays,139,7,2015-04-15,413781,Toronto Blue Jays,141,12
2015/04/15/phimlb-nynmlb-1,Philadelphia Phillies,143,1,2015-04-15,413779,New York Mets,121,6
2015/04/15/cinmlb-chnmlb-1,Cincinnati Reds,113,0,2015-04-15,413771,Chicago Cubs,112,5
2015/04/15/kcamlb-minmlb-1,Kansas City Royals,118,1,2015-04-15,413774,Minnesota Twins,142,3
2015/04/15/oakmlb-houmlb-1,Oakland Athletics,133,1,2015-04-15,413778,Houston Astros,117,6
2015/04/15/milmlb-slnmlb-1,Milwaukee Brewers,158,2,2015-04-15,413776,St. Louis Cardinals,138,4
2015/04/15/arimlb-sdnmlb-1,Arizona Diamondbacks,109,2,2015-04-15,413769,San Diego Padres,135,3
2015/04/15/seamlb-lanmlb-1,Seattle Mariners,136,2,2015-04-15,413780,Los Angeles Dodgers,119,5
2015/04/15/colmlb-sfnmlb-1,Colorado Rockies,115,4,2015-04-15,413772,San Francisco Giants,137,2
2015/04/16/kcamlb-minmlb-1,Kansas City Royals,118,5,2015-04-16,413784,Minnesota Twins,142,8
2015/04/16/milmlb-slnmlb-1,Milwaukee Brewers,158,0,2015-04-16,413786,St. Louis Cardinals,138,4
2015/04/16/phimlb-wasmlb-1,Philadelphia Phillies,143,2,2015-04-16,413787,Washington Nationals,120,5
2015/04/16/tbamlb-tormlb-1,Tampa Bay Rays,139,4,2015-04-16,413788,Toronto Blue Jays,141,2
2015/04/16/miamlb-nynmlb-1,Miami Marlins,146,5,2015-04-16,413785,New York Mets,121,7
2015/04/16/arimlb-sfnmlb-1,Arizona Diamondbacks,109,7,2015-04-16,413783,San Francisco Giants,137,6
2015/04/17/chamlb-detmlb-1,Chicago White Sox,145,1,2015-04-17,413793,Detroit Tigers,116,2
2015/04/17/sdnmlb-chnmlb-1,San Diego Padres,135,5,2015-04-17,413802,Chicago Cubs,112,4
2015/04/17/milmlb-pitmlb-1,Milwaukee Brewers,158,3,2015-04-17,413798,Pittsburgh Pirates,134,6
2015/04/17/phimlb-wasmlb-1,Philadelphia Phillies,143,2,2015-04-17,413801,Washington Nationals,120,7
2015/04/17/atlmlb-tormlb-1,Atlanta Braves,144,8,2015-04-17,413791,Toronto Blue Jays,141,7
2015/04/17/balmlb-bosmlb-1,Baltimore Orioles,110,2,2015-04-17,413792,Boston Red Sox,111,3
2015/04/17/miamlb-nynmlb-1,Miami Marlins,146,1,2015-04-17,413797,New York Mets,121,4
2015/04/17/nyamlb-tbamlb-1,New York Yankees,147,5,2015-04-17,413799,Tampa Bay Rays,139,4
2015/04/17/anamlb-houmlb-1,Los Angeles Angels,108,6,2015-04-17,413789,Houston Astros,117,3
2015/04/17/clemlb-minmlb-1,Cleveland Indians,114,2,2015-04-17,413795,Minnesota Twins,142,3
2015/04/17/oakmlb-kcamlb-1,Oakland Athletics,133,4,2015-04-17,413800,Kansas City Royals,118,6
2015/04/17/cinmlb-slnmlb-1,Cincinnati Reds,113,1,2015-04-17,413794,St. Louis Cardinals,138,6
2015/04/17/colmlb-lanmlb-1,Colorado Rockies,115,3,2015-04-17,413796,Los Angeles Dodgers,119,7
2015/04/17/texmlb-seamlb-1,Texas Rangers,140,3,2015-04-17,413803,Seattle Mariners,136,1
2015/04/17/arimlb-sfnmlb-1,Arizona Diamondbacks,109,9,2015-04-17,413790,San Francisco Giants,137,0
2015/04/18/phimlb-wasmlb-1,Philadelphia Phillies,143,5,2015-04-18,413816,Washington Nationals,120,3
2015/04/18/atlmlb-tormlb-1,Atlanta Braves,144,5,2015-04-18,413806,Toronto Blue Jays,141,6
2015/04/18/chamlb-detmlb-1,Chicago White Sox,145,12,2015-04-18,413808,Detroit Tigers,116,3
2015/04/18/clemlb-minmlb-1,Cleveland Indians,114,4,2015-04-18,413810,Minnesota Twins,142,2
2015/04/18/cinmlb-slnmlb-1,Cincinnati Reds,113,2,2015-04-18,413809,St. Louis Cardinals,138,5
2015/04/18/sdnmlb-chnmlb-1,San Diego Padres,135,6,2015-04-18,413817,Chicago Cubs,112,7
2015/04/18/balmlb-bosmlb-1,Baltimore Orioles,110,4,2015-04-18,413807,Boston Red Sox,111,1
2015/04/18/milmlb-pitmlb-1,Milwaukee Brewers,158,2,2015-04-18,413813,Pittsburgh Pirates,134,6
2015/04/18/anamlb-houmlb-1,Los Angeles Angels,108,0,2015-04-18,413804,Houston Astros,117,4
2015/04/18/miamlb-nynmlb-1,Miami Marlins,146,4,2015-04-18,413812,New York Mets,121,5
2015/04/18/nyamlb-tbamlb-1,New York Yankees,147,9,2015-04-18,413814,Tampa Bay Rays,139,0
2015/04/18/oakmlb-kcamlb-1,Oakland Athletics,133,5,2015-04-18,413815,Kansas City Royals,118,0
2015/04/18/arimlb-sfnmlb-1,Arizona Diamondbacks,109,1,2015-04-18,413805,San Francisco Giants,137,4
2015/04/18/colmlb-lanmlb-1,Colorado Rockies,115,3,2015-04-18,413811,Los Angeles Dodgers,119,6
2015/04/18/texmlb-seamlb-1,Texas Rangers,140,1,2015-04-18,413818,Seattle Mariners,136,3
2015/04/19/atlmlb-tormlb-1,Atlanta Braves,144,5,2015-04-19,413821,Toronto Blue Jays,141,2
2015/04/19/chamlb-detmlb-1,Chicago White Sox,145,1,2015-04-19,413823,Detroit Tigers,116,9
2015/04/19/miamlb-nynmlb-1,Miami Marlins,146,6,2015-04-19,413827,New York Mets,121,7
2015/04/19/nyamlb-tbamlb-1,New York Yankees,147,5,2015-04-19,413829,Tampa Bay Rays,139,3
2015/04/19/balmlb-bosmlb-1,Baltimore Orioles,110,8,2015-04-19,413822,Boston Red Sox,111,3
2015/04/19/milmlb-pitmlb-1,Milwaukee Brewers,158,2,2015-04-19,413828,Pittsburgh Pirates,134,5
2015/04/19/phimlb-wasmlb-1,Philadelphia Phillies,143,1,2015-04-19,413831,Washington Nationals,120,4
2015/04/19/anamlb-houmlb-1,Los Angeles Angels,108,3,2015-04-19,413819,Houston Astros,117,4
2015/04/19/clemlb-minmlb-1,Cleveland Indians,114,2,2015-04-19,413825,Minnesota Twins,142,7
2015/04/19/oakmlb-kcamlb-1,Oakland Athletics,133,2,2015-04-19,413830,Kansas City Royals,118,4
2015/04/19/sdnmlb-chnmlb-1,San Diego Padres,135,5,2015-04-19,413832,Chicago Cubs,112,2
2015/04/19/arimlb-sfnmlb-1,Arizona Diamondbacks,109,5,2015-04-19,413820,San Francisco Giants,137,1
2015/04/19/colmlb-lanmlb-1,Colorado Rockies,115,0,2015-04-19,413826,Los Angeles Dodgers,119,7
2015/04/19/texmlb-seamlb-1,Texas Rangers,140,10,2015-04-19,413833,Seattle Mariners,136,11
2015/04/19/cinmlb-slnmlb-1,Cincinnati Reds,113,1,2015-04-19,413824,St. Louis Cardinals,138,2
2015/04/20/balmlb-bosmlb-1,Baltimore Orioles,110,1,2015-04-20,413834,Boston Red Sox,111,7
2015/04/20/chnmlb-pitmlb-1,Chicago Cubs,112,5,2015-04-20,413835,Pittsburgh Pirates,134,2
2015/04/20/nyamlb-detmlb-1,New York Yankees,147,1,2015-04-20,413840,Detroit Tigers,116,2
2015/04/20/cinmlb-milmlb-1,Cincinnati Reds,113,6,2015-04-20,413836,Milwaukee Brewers,158,1
2015/04/20/clemlb-chamlb-1,Cleveland Indians,114,3,2015-04-20,413837,Chicago White Sox,145,4
2015/04/20/minmlb-kcamlb-1,Minnesota Twins,142,1,2015-04-20,413839,Kansas City Royals,118,7
2015/04/20/sdnmlb-colmlb-1,San Diego Padres,135,14,2015-04-20,413842,Colorado Rockies,115,3
2015/04/20/oakmlb-anamlb-1,Oakland Athletics,133,6,2015-04-20,413841,Los Angeles Angels,108,3
2015/04/20/houmlb-seamlb-1,Houston Astros,117,7,2015-04-20,413838,Seattle Mariners,136,5
2015/04/21/chnmlb-pitmlb-1,Chicago Cubs,112,9,2015-04-21,413846,Pittsburgh Pirates,134,8
2015/04/21/miamlb-phimlb-1,Miami Marlins,146,3,2015-04-21,413851,Philadelphia Phillies,143,7
2015/04/21/slnmlb-wasmlb-1,St. Louis Cardinals,138,1,2015-04-21,413856,Washington Nationals,120,2
2015/04/21/balmlb-tormlb-1,Baltimore Orioles,110,6,2015-04-21,413844,Toronto Blue Jays,141,13
2015/04/21/nyamlb-detmlb-1,New York Yankees,147,5,2015-04-21,413853,Detroit Tigers,116,2
2015/04/21/atlmlb-nynmlb-1,Atlanta Braves,144,1,2015-04-21,413843,New York Mets,121,7
2015/04/21/bosmlb-tbamlb-1,Boston Red Sox,111,1,2015-04-21,413845,Tampa Bay Rays,139,0
2015/04/21/cinmlb-milmlb-1,Cincinnati Reds,113,16,2015-04-21,413847,Milwaukee Brewers,158,10
2015/04/21/clemlb-chamlb-1,Cleveland Indians,114,6,2015-04-21,413848,Chicago White Sox,145,2
2015/04/21/minmlb-kcamlb-1,Minnesota Twins,142,5,2015-04-21,413852,Kansas City Royals,118,6
2015/04/21/sdnmlb-colmlb-1,San Diego Padres,135,7,2015-04-21,413855,Colorado Rockies,115,6
2015/04/21/texmlb-arimlb-1,Texas Rangers,140,7,2015-04-21,413857,Arizona Diamondbacks,109,1
2015/04/21/oakmlb-anamlb-1,Oakland Athletics,133,1,2015-04-21,413854,Los Angeles Angels,108,14
2015/04/21/houmlb-seamlb-1,Houston Astros,117,6,2015-04-21,413849,Seattle Mariners,136,3
2015/04/21/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,2,2015-04-21,413850,San Francisco Giants,137,6
2015/04/22/clemlb-chamlb-1,Cleveland Indians,114,0,2015-04-22,413863,Chicago White Sox,145,6
2015/04/22/chnmlb-pitmlb-1,Chicago Cubs,112,3,2015-04-22,413861,Pittsburgh Pirates,134,4
2015/04/22/miamlb-phimlb-1,Miami Marlins,146,6,2015-04-22,413866,Philadelphia Phillies,143,1
2015/04/22/slnmlb-wasmlb-1,St. Louis Cardinals,138,7,2015-04-22,413871,Washington Nationals,120,5
2015/04/22/balmlb-tormlb-1,Baltimore Orioles,110,2,2015-04-22,413859,Toronto Blue Jays,141,4
2015/04/22/nyamlb-detmlb-1,New York Yankees,147,13,2015-04-22,413868,Detroit Tigers,116,4
2015/04/22/atlmlb-nynmlb-1,Atlanta Braves,144,2,2015-04-22,413858,New York Mets,121,3
2015/04/22/bosmlb-tbamlb-1,Boston Red Sox,111,5,2015-04-22,413860,Tampa Bay Rays,139,7
2015/04/22/cinmlb-milmlb-1,Cincinnati Reds,113,2,2015-04-22,413862,Milwaukee Brewers,158,1
2015/04/22/minmlb-kcamlb-1,Minnesota Twins,142,3,2015-04-22,413867,Kansas City Royals,118,0
2015/04/22/sdnmlb-colmlb-1,San Diego Padres,135,4,2015-04-22,413870,Colorado Rockies,115,5
2015/04/22/texmlb-arimlb-1,Texas Rangers,140,5,2015-04-22,413872,Arizona Diamondbacks,109,8
2015/04/22/oakmlb-anamlb-1,Oakland Athletics,133,9,2015-04-22,413869,Los Angeles Angels,108,2
2015/04/22/houmlb-seamlb-1,Houston Astros,117,2,2015-04-22,413864,Seattle Mariners,136,3
2015/04/22/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,2,2015-04-22,413865,San Francisco Giants,137,3
2015/04/23/chnmlb-pitmlb-1,Chicago Cubs,112,4,2015-04-23,413876,Pittsburgh Pirates,134,5
2015/04/23/miamlb-phimlb-1,Miami Marlins,146,9,2015-04-23,413880,Philadelphia Phillies,143,1
2015/04/23/nyamlb-detmlb-1,New York Yankees,147,2,2015-04-23,413881,Detroit Tigers,116,1
2015/04/23/atlmlb-nynmlb-1,Atlanta Braves,144,3,2015-04-23,413873,New York Mets,121,6
2015/04/23/cinmlb-milmlb-1,Cincinnati Reds,113,2,2015-04-23,413877,Milwaukee Brewers,158,4
2015/04/23/sdnmlb-colmlb-1,San Diego Padres,135,1,2015-04-23,413883,Colorado Rockies,115,2
2015/04/23/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,2,2015-04-23,413879,San Francisco Giants,137,3
2015/04/23/slnmlb-wasmlb-1,St. Louis Cardinals,138,4,2015-04-23,413884,Washington Nationals,120,1
2015/04/23/oakmlb-anamlb-1,Oakland Athletics,133,0,2015-04-23,413882,Los Angeles Angels,108,2
2015/04/23/balmlb-tormlb-1,Baltimore Orioles,110,6,2015-04-23,413874,Toronto Blue Jays,141,7
2015/04/23/bosmlb-tbamlb-1,Boston Red Sox,111,1,2015-04-23,413875,Tampa Bay Rays,139,2
2015/04/23/kcamlb-chamlb-1,Kansas City Royals,118,3,2015-04-23,413878,Chicago White Sox,145,2
2015/04/24/atlmlb-phimlb-1,Atlanta Braves,144,0,2015-04-24,413885,Philadelphia Phillies,143,1
2015/04/24/bosmlb-balmlb-1,Boston Red Sox,111,7,2015-04-24,413886,Baltimore Orioles,110,5
2015/04/24/nynmlb-nyamlb-1,New York Mets,121,1,2015-04-24,413893,New York Yankees,147,6
2015/04/24/clemlb-detmlb-1,Cleveland Indians,114,13,2015-04-24,413888,Detroit Tigers,116,1
2015/04/24/chnmlb-cinmlb-1,Chicago Cubs,112,7,2015-04-24,413887,Cincinnati Reds,113,3
2015/04/24/tormlb-tbamlb-1,Toronto Blue Jays,141,3,2015-04-24,413898,Tampa Bay Rays,139,12
2015/04/24/wasmlb-miamlb-1,Washington Nationals,120,2,2015-04-24,413899,Miami Marlins,146,3
2015/04/24/kcamlb-chamlb-1,Kansas City Royals,118,2,2015-04-24,413890,Chicago White Sox,145,3
2015/04/24/slnmlb-milmlb-1,St. Louis Cardinals,138,3,2015-04-24,413896,Milwaukee Brewers,158,0
2015/04/24/sfnmlb-colmlb-1,San Francisco Giants,137,4,2015-04-24,413895,Colorado Rockies,115,6
