key,away,away_id,away_score,date,gamePk,home,home_id,home_score
2016/04/05/tormlb-tbamlb-1,Toronto Blue Jays,141,2,2016-04-05,446887,Tampa Bay Rays,139,3
2016/04/05/detmlb-miamlb-1,Detroit Tigers,116,8,2016-04-05,446883,Miami Marlins,146,7
2016/04/05/seamlb-texmlb-1,Seattle Mariners,136,10,2016-04-05,446886,Texas Rangers,140,2
2016/04/05/sfnmlb-milmlb-1,San Francisco Giants,137,2,2016-04-05,446885,Milwaukee Brewers,158,1
2016/04/05/colmlb-arimlb-1,Colorado Rockies,115,6,2016-04-05,446882,Arizona Diamondbacks,109,11
2016/04/05/chnmlb-anamlb-1,Chicago Cubs,112,6,2016-04-05,446880,Los Angeles Angels,108,1
2016/04/05/chamlb-oakmlb-1,Chicago White Sox,145,5,2016-04-05,446881,Oakland Athletics,133,4
2016/04/05/lanmlb-sdnmlb-1,Los Angeles Dodgers,119,3,2016-04-05,446884,San Diego Padres,135,0
2016/04/06/tormlb-tbamlb-1,Toronto Blue Jays,141,3,2016-04-06,446901,Tampa Bay Rays,139,5
2016/04/06/sfnmlb-milmlb-1,San Francisco Giants,137,3,2016-04-06,446898,Milwaukee Brewers,158,4
2016/04/06/seamlb-texmlb-1,Seattle Mariners,136,9,2016-04-06,446899,Texas Rangers,140,5
2016/04/06/colmlb-arimlb-1,Colorado Rockies,115,4,2016-04-06,446891,Arizona Diamondbacks,109,3
2016/04/06/detmlb-miamlb-1,Detroit Tigers,116,7,2016-04-06,446892,Miami Marlins,146,3
2016/04/06/bosmlb-clemlb-1,Boston Red Sox,111,6,2016-04-06,446888,Cleveland Indians,114,7
2016/04/06/houmlb-nyamlb-1,Houston Astros,117,6,2016-04-06,446893,New York Yankees,147,16
2016/04/06/minmlb-balmlb-1,Minnesota Twins,142,2,2016-04-06,446895,Baltimore Orioles,110,4
2016/04/06/slnmlb-pitmlb-1,St. Louis Cardinals,138,1,2016-04-06,446900,Pittsburgh Pirates,134,5
2016/04/06/phimlb-cinmlb-1,Philadelphia Phillies,143,2,2016-04-06,446897,Cincinnati Reds,113,3
2016/04/06/wasmlb-atlmlb-1,Washington Nationals,120,3,2016-04-06,446902,Atlanta Braves,144,1
2016/04/06/lanmlb-sdnmlb-1,Los Angeles Dodgers,119,7,2016-04-06,446894,San Diego Padres,135,0
2016/04/06/chamlb-oakmlb-1,Chicago White Sox,145,1,2016-04-06,446890,Oakland Athletics,133,2
2016/04/07/phimlb-cinmlb-1,Philadelphia Phillies,143,6,2016-04-07,446909,Cincinnati Reds,113,10
2016/04/07/chamlb-oakmlb-1,Chicago White Sox,145,6,2016-04-07,446905,Oakland Athletics,133,1
2016/04/07/miamlb-wasmlb-1,Miami Marlins,146,6,2016-04-07,446917,Washington Nationals,120,4
2016/04/07/houmlb-nyamlb-1,Houston Astros,117,5,2016-04-07,446906,New York Yankees,147,8
2016/04/07/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,6,2016-04-07,446907,San Francisco Giants,137,12
2016/04/07/minmlb-balmlb-1,Minnesota Twins,142,2,2016-04-07,446908,Baltimore Orioles,110,4
2016/04/07/chnmlb-arimlb-1,Chicago Cubs,112,14,2016-04-07,446904,Arizona Diamondbacks,109,6
2016/04/07/texmlb-anamlb-1,Texas Rangers,140,3,2016-04-07,448298,Los Angeles Angels,108,4
2016/04/08/nyamlb-detmlb-1,New York Yankees,147,0,2016-04-08,446919,Detroit Tigers,116,4
2016/04/08/phimlb-nynmlb-1,Philadelphia Phillies,143,2,2016-04-08,446921,New York Mets,121,7
2016/04/08/clemlb-chamlb-1,Cleveland Indians,114,7,2016-04-08,446914,Chicago White Sox,145,1
2016/04/08/sdnmlb-colmlb-1,San Diego Padres,135,13,2016-04-08,446923,Colorado Rockies,115,6
2016/04/08/tbamlb-balmlb-1,Tampa Bay Rays,139,1,2016-04-08,446925,Baltimore Orioles,110,6
2016/04/08/bosmlb-tormlb-1,Boston Red Sox,111,8,2016-04-08,446912,Toronto Blue Jays,141,7
2016/04/08/pitmlb-cinmlb-1,Pittsburgh Pirates,134,6,2016-04-08,446922,Cincinnati Reds,113,5
2016/04/08/slnmlb-atlmlb-1,St. Louis Cardinals,138,7,2016-04-08,446924,Atlanta Braves,144,4
2016/04/08/houmlb-milmlb-1,Houston Astros,117,4,2016-04-08,446915,Milwaukee Brewers,158,6
2016/04/08/minmlb-kcamlb-1,Minnesota Twins,142,3,2016-04-08,446918,Kansas City Royals,118,4
2016/04/08/chnmlb-arimlb-1,Chicago Cubs,112,2,2016-04-08,446913,Arizona Diamondbacks,109,3
2016/04/08/texmlb-anamlb-1,Texas Rangers,140,7,2016-04-08,446926,Los Angeles Angels,108,3
2016/04/08/oakmlb-seamlb-1,Oakland Athletics,133,3,2016-04-08,446920,Seattle Mariners,136,2
2016/04/08/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,2,2016-04-08,446916,San Francisco Giants,137,3
2016/04/09/bosmlb-tormlb-1,Boston Red Sox,111,8,2016-04-09,446927,Toronto Blue Jays,141,4
2016/04/09/nyamlb-detmlb-1,New York Yankees,147,8,2016-04-09,446934,Detroit Tigers,116,4
2016/04/09/pitmlb-cinmlb-1,Pittsburgh Pirates,134,1,2016-04-09,446937,Cincinnati Reds,113,5
2016/04/09/clemlb-chamlb-1,Cleveland Indians,114,3,2016-04-09,446929,Chicago White Sox,145,7
2016/04/09/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,3,2016-04-09,446931,San Francisco Giants,137,2
2016/04/09/houmlb-milmlb-1,Houston Astros,117,6,2016-04-09,446930,Milwaukee Brewers,158,4
2016/04/09/phimlb-nynmlb-1,Philadelphia Phillies,143,1,2016-04-09,446936,New York Mets,121,0
2016/04/09/slnmlb-atlmlb-1,St. Louis Cardinals,138,12,2016-04-09,446939,Atlanta Braves,144,2
2016/04/09/minmlb-kcamlb-1,Minnesota Twins,142,0,2016-04-09,446933,Kansas City Royals,118,7
2016/04/09/chnmlb-arimlb-1,Chicago Cubs,112,4,2016-04-09,446928,Arizona Diamondbacks,109,2
2016/04/09/sdnmlb-colmlb-1,San Diego Padres,135,16,2016-04-09,446938,Colorado Rockies,115,3
2016/04/09/texmlb-anamlb-1,Texas Rangers,140,4,2016-04-09,446941,Los Angeles Angels,108,1
2016/04/09/oakmlb-seamlb-1,Oakland Athletics,133,6,2016-04-09,446935,Seattle Mariners,136,1
2016/04/10/bosmlb-tormlb-1,Boston Red Sox,111,0,2016-04-10,446942,Toronto Blue Jays,141,3
2016/04/10/phimlb-nynmlb-1,Philadelphia Phillies,143,5,2016-04-10,446951,New York Mets,121,2
2016/04/10/pitmlb-cinmlb-1,Pittsburgh Pirates,134,1,2016-04-10,446952,Cincinnati Reds,113,2
2016/04/10/miamlb-wasmlb-1,Miami Marlins,146,2,2016-04-10,446947,Washington Nationals,120,4
2016/04/10/slnmlb-atlmlb-1,St. Louis Cardinals,138,12,2016-04-10,446954,Atlanta Braves,144,7
2016/04/10/tbamlb-balmlb-1,Tampa Bay Rays,139,3,2016-04-10,446955,Baltimore Orioles,110,5
2016/04/10/houmlb-milmlb-1,Houston Astros,117,2,2016-04-10,446945,Milwaukee Brewers,158,3
2016/04/10/minmlb-kcamlb-1,Minnesota Twins,142,3,2016-04-10,446948,Kansas City Royals,118,4
2016/04/10/texmlb-anamlb-1,Texas Rangers,140,1,2016-04-10,446956,Los Angeles Angels,108,3
2016/04/10/lanmlb-sfnmlb-1,Los Angeles Dodgers,119,6,2016-04-10,446946,San Francisco Giants,137,9
2016/04/10/chnmlb-arimlb-1,Chicago Cubs,112,7,2016-04-10,446943,Arizona Diamondbacks,109,3
2016/04/10/oakmlb-seamlb-1,Oakland Athletics,133,2,2016-04-10,446950,Seattle Mariners,136,1
2016/04/10/sdnmlb-colmlb-1,San Diego Padres,135,3,2016-04-10,446953,Colorado Rockies,115,6
2016/04/11/pitmlb-detmlb-1,Pittsburgh Pirates,134,7,2016-04-11,446965,Detroit Tigers,116,4
2016/04/11/balmlb-bosmlb-1,Baltimore Orioles,110,9,2016-04-11,446958,Boston Red Sox,111,7
2016/04/11/sdnmlb-phimlb-1,San Diego Padres,135,4,2016-04-11,446966,Philadelphia Phillies,143,3
2016/04/11/chamlb-minmlb-1,Chicago White Sox,145,4,2016-04-11,446959,Minnesota Twins,142,1
2016/04/11/milmlb-slnmlb-1,Milwaukee Brewers,158,1,2016-04-11,446964,St. Louis Cardinals,138,10
2016/04/11/atlmlb-wasmlb-1,Atlanta Braves,144,4,2016-04-11,446957,Washington Nationals,120,6
2016/04/11/miamlb-nynmlb-1,Miami Marlins,146,10,2016-04-11,446963,New York Mets,121,3
2016/04/11/cinmlb-chnmlb-1,Cincinnati Reds,113,3,2016-04-11,446960,Chicago Cubs,112,5
2016/04/11/kcamlb-houmlb-1,Kansas City Royals,118,2,2016-04-11,446961,Houston Astros,117,8
2016/04/11/anamlb-oakmlb-1,Los Angeles Angels,108,4,2016-04-11,446962,Oakland Athletics,133,1
2016/04/11/texmlb-seamlb-1,Texas Rangers,140,7,2016-04-11,446967,Seattle Mariners,136,3
2016/04/12/pitmlb-detmlb-1,Pittsburgh Pirates,134,2,2016-04-12,446977,Detroit Tigers,116,8
2016/04/12/arimlb-lanmlb-1,Arizona Diamondbacks,109,4,2016-04-12,446968,Los Angeles Dodgers,119,2
2016/04/12/atlmlb-wasmlb-1,Atlanta Braves,144,1,2016-04-12,446969,Washington Nationals,120,2
2016/04/12/sdnmlb-phimlb-1,San Diego Padres,135,0,2016-04-12,446978,Philadelphia Phillies,143,3
2016/04/12/nyamlb-tormlb-1,New York Yankees,147,3,2016-04-12,446976,Toronto Blue Jays,141,2
2016/04/12/balmlb-bosmlb-1,Baltimore Orioles,110,9,2016-04-12,446970,Boston Red Sox,111,5
2016/04/12/clemlb-tbamlb-1,Cleveland Indians,114,1,2016-04-12,446971,Tampa Bay Rays,139,5
2016/04/12/miamlb-nynmlb-1,Miami Marlins,146,2,2016-04-12,446974,New York Mets,121,1
2016/04/12/kcamlb-houmlb-1,Kansas City Royals,118,3,2016-04-12,446972,Houston Astros,117,2
2016/04/12/sfnmlb-colmlb-1,San Francisco Giants,137,7,2016-04-12,446979,Colorado Rockies,115,2
2016/04/12/anamlb-oakmlb-1,Los Angeles Angels,108,5,2016-04-12,446973,Oakland Athletics,133,4
2016/04/12/texmlb-seamlb-1,Texas Rangers,140,8,2016-04-12,446980,Seattle Mariners,136,0
2016/04/13/miamlb-nynmlb-1,Miami Marlins,146,1,2016-04-13,446990,New York Mets,121,2
2016/04/13/anamlb-oakmlb-1,Los Angeles Angels,108,5,2016-04-13,446989,Oakland Athletics,133,1
2016/04/13/texmlb-seamlb-1,Texas Rangers,140,2,2016-04-13,446995,Seattle Mariners,136,4
2016/04/13/atlmlb-wasmlb-1,Atlanta Braves,144,0,2016-04-13,446982,Washington Nationals,120,3
2016/04/13/detmlb-pitmlb-1,Detroit Tigers,116,7,2016-04-13,446987,Pittsburgh Pirates,134,3
2016/04/13/sdnmlb-phimlb-1,San Diego Padres,135,1,2016-04-13,446993,Philadelphia Phillies,143,2
2016/04/13/nyamlb-tormlb-1,New York Yankees,147,2,2016-04-13,446992,Toronto Blue Jays,141,7
2016/04/13/balmlb-bosmlb-1,Baltimore Orioles,110,2,2016-04-13,446983,Boston Red Sox,111,4
2016/04/13/clemlb-tbamlb-1,Cleveland Indians,114,4,2016-04-13,446986,Tampa Bay Rays,139,1
2016/04/13/cinmlb-chnmlb-1,Cincinnati Reds,113,2,2016-04-13,446985,Chicago Cubs,112,9
2016/04/13/chamlb-minmlb-1,Chicago White Sox,145,3,2016-04-13,446984,Minnesota Twins,142,0
2016/04/13/kcamlb-houmlb-1,Kansas City Royals,118,4,2016-04-13,446988,Houston Astros,117,2
2016/04/13/milmlb-slnmlb-1,Milwaukee Brewers,158,6,2016-04-13,446975,St. Louis Cardinals,138,4
2016/04/13/sfnmlb-colmlb-1,San Francisco Giants,137,6,2016-04-13,446994,Colorado Rockies,115,10
2016/04/13/arimlb-lanmlb-1,Arizona Diamondbacks,109,1,2016-04-13,446981,Los Angeles Dodgers,119,3
2016/04/14/detmlb-pitmlb-1,Detroit Tigers,116,7,2016-04-14,447002,Pittsburgh Pirates,134,4
2016/04/14/sdnmlb-phimlb-1,San Diego Padres,135,0,2016-04-14,447005,Philadelphia Phillies,143,3
2016/04/14/chamlb-minmlb-1,Chicago White Sox,145,3,2016-04-14,446999,Minnesota Twins,142,1
2016/04/14/clemlb-tbamlb-1,Cleveland Indians,114,6,2016-04-14,447001,Tampa Bay Rays,139,0
2016/04/14/milmlb-slnmlb-1,Milwaukee Brewers,158,0,2016-04-14,446991,St. Louis Cardinals,138,7
2016/04/14/sfnmlb-colmlb-1,San Francisco Giants,137,6,2016-04-14,447006,Colorado Rockies,115,11
2016/04/14/atlmlb-wasmlb-1,Atlanta Braves,144,2,2016-04-14,446997,Washington Nationals,120,6
2016/04/14/nyamlb-tormlb-1,New York Yankees,147,2,2016-04-14,447004,Toronto Blue Jays,141,4
2016/04/14/cinmlb-chnmlb-1,Cincinnati Reds,113,1,2016-04-14,447000,Chicago Cubs,112,8
2016/04/14/balmlb-texmlb-1,Baltimore Orioles,110,3,2016-04-14,446998,Texas Rangers,140,6
2016/04/14/kcamlb-houmlb-1,Kansas City Royals,118,6,2016-04-14,447003,Houston Astros,117,2
2016/04/14/arimlb-lanmlb-1,Arizona Diamondbacks,109,2,2016-04-14,446996,Los Angeles Dodgers,119,5
2016/04/15/colmlb-chnmlb-1,Colorado Rockies,115,6,2016-04-15,447012,Chicago Cubs,112,1
2016/04/15/seamlb-nyamlb-1,Seattle Mariners,136,7,2016-04-15,447019,New York Yankees,147,1
2016/04/15/milmlb-pitmlb-1,Milwaukee Brewers,158,8,2016-04-15,447016,Pittsburgh Pirates,134,4
2016/04/15/wasmlb-phimlb-1,Washington Nationals,120,9,2016-04-15,447021,Philadelphia Phillies,143,1
2016/04/15/chamlb-tbamlb-1,Chicago White Sox,145,1,2016-04-15,447010,Tampa Bay Rays,139,0
2016/04/15/atlmlb-miamlb-1,Atlanta Braves,144,6,2016-04-15,447008,Miami Marlins,146,3
2016/04/15/nynmlb-clemlb-1,New York Mets,121,6,2016-04-15,447017,Cleveland Indians,114,5
2016/04/15/tormlb-bosmlb-1,Toronto Blue Jays,141,3,2016-04-15,447020,Boston Red Sox,111,5
2016/04/15/balmlb-texmlb-1,Baltimore Orioles,110,11,2016-04-15,447009,Texas Rangers,140,5
2016/04/15/detmlb-houmlb-1,Detroit Tigers,116,0,2016-04-15,447013,Houston Astros,117,1
2016/04/15/anamlb-minmlb-1,Los Angeles Angels,108,4,2016-04-15,447015,Minnesota Twins,142,5
2016/04/15/cinmlb-slnmlb-1,Cincinnati Reds,113,3,2016-04-15,447011,St. Louis Cardinals,138,14
2016/04/15/kcamlb-oakmlb-1,Kansas City Royals,118,4,2016-04-15,447014,Oakland Athletics,133,2
2016/04/15/sfnmlb-lanmlb-1,San Francisco Giants,137,3,2016-04-15,447018,Los Angeles Dodgers,119,7
2016/04/15/arimlb-sdnmlb-1,Arizona Diamondbacks,109,3,2016-04-15,447007,San Diego Padres,135,2
2016/04/16/seamlb-nyamlb-1,Seattle Mariners,136,3,2016-04-16,447034,New York Yankees,147,2
2016/04/16/anamlb-minmlb-1,Los Angeles Angels,108,4,2016-04-16,447030,Minnesota Twins,142,6
2016/04/16/cinmlb-slnmlb-1,Cincinnati Reds,113,9,2016-04-16,447026,St. Louis Cardinals,138,8
2016/04/16/colmlb-chnmlb-1,Colorado Rockies,115,2,2016-04-16,447027,Chicago Cubs,112,6
2016/04/16/kcamlb-oakmlb-1,Kansas City Royals,118,3,2016-04-16,447029,Oakland Athletics,133,5
2016/04/16/tormlb-bosmlb-1,Toronto Blue Jays,141,2,2016-04-16,447035,Boston Red Sox,111,4
2016/04/16/nynmlb-clemlb-1,New York Mets,121,5,2016-04-16,447032,Cleveland Indians,114,7
2016/04/16/chamlb-tbamlb-1,Chicago White Sox,145,2,2016-04-16,447025,Tampa Bay Rays,139,7
2016/04/16/milmlb-pitmlb-1,Milwaukee Brewers,158,0,2016-04-16,447031,Pittsburgh Pirates,134,5
2016/04/16/wasmlb-phimlb-1,Washington Nationals,120,8,2016-04-16,447036,Philadelphia Phillies,143,1
2016/04/16/atlmlb-miamlb-1,Atlanta Braves,144,6,2016-04-16,447023,Miami Marlins,146,4
2016/04/16/detmlb-houmlb-1,Detroit Tigers,116,5,2016-04-16,447028,Houston Astros,117,3
2016/04/16/balmlb-texmlb-1,Baltimore Orioles,110,4,2016-04-16,447024,Texas Rangers,140,8
2016/04/16/arimlb-sdnmlb-1,Arizona Diamondbacks,109,3,2016-04-16,447022,San Diego Padres,135,5
2016/04/16/sfnmlb-lanmlb-1,San Francisco Giants,137,4,2016-04-16,447033,Los Angeles Dodgers,119,3
2016/04/17/seamlb-nyamlb-1,Seattle Mariners,136,3,2016-04-17,447049,New York Yankees,147,4
2016/04/17/atlmlb-miamlb-1,Atlanta Braves,144,6,2016-04-17,447038,Miami Marlins,146,5
2016/04/17/chamlb-tbamlb-1,Chicago White Sox,145,2,2016-04-17,447040,Tampa Bay Rays,139,3
2016/04/17/nynmlb-clemlb-1,New York Mets,121,6,2016-04-17,447047,Cleveland Indians,114,0
2016/04/17/milmlb-pitmlb-1,Milwaukee Brewers,158,3,2016-04-17,447046,Pittsburgh Pirates,134,9
2016/04/17/tormlb-bosmlb-1,Toronto Blue Jays,141,5,2016-04-17,447050,Boston Red Sox,111,3
2016/04/17/wasmlb-phimlb-1,Washington Nationals,120,2,2016-04-17,447051,Philadelphia Phillies,143,3
2016/04/17/detmlb-houmlb-1,Detroit Tigers,116,4,2016-04-17,447043,Houston Astros,117,5
2016/04/17/anamlb-minmlb-1,Los Angeles Angels,108,2,2016-04-17,447045,Minnesota Twins,142,3
2016/04/17/cinmlb-slnmlb-1,Cincinnati Reds,113,3,2016-04-17,447041,St. Louis Cardinals,138,4
2016/04/17/colmlb-chnmlb-1,Colorado Rockies,115,2,2016-04-17,447042,Chicago Cubs,112,0
2016/04/17/kcamlb-oakmlb-1,Kansas City Royals,118,2,2016-04-17,447044,Oakland Athletics,133,3
2016/04/17/arimlb-sdnmlb-1,Arizona Diamondbacks,109,7,2016-04-17,447037,San Diego Padres,135,3
2016/04/17/sfnmlb-lanmlb-1,San Francisco Giants,137,1,2016-04-17,447048,Los Angeles Dodgers,119,3
2016/04/18/tormlb-bosmlb-1,Toronto Blue Jays,141,4,2016-04-18,447057,Boston Red Sox,111,3
2016/04/18/nynmlb-phimlb-1,New York Mets,121,5,2016-04-18,447067,Philadelphia Phillies,143,2
2016/04/18/colmlb-cinmlb-1,Colorado Rockies,115,5,2016-04-18,447054,Cincinnati Reds,113,1
2016/04/18/wasmlb-miamlb-1,Washington Nationals,120,1,2016-04-18,447058,Miami Marlins,146,6
2016/04/18/chnmlb-slnmlb-1,Chicago Cubs,112,5,2016-04-18,447053,St. Louis Cardinals,138,0
2016/04/18/anamlb-chamlb-1,Los Angeles Angels,108,7,2016-04-18,447055,Chicago White Sox,145,0
2016/04/18/milmlb-minmlb-1,Milwaukee Brewers,158,4,2016-04-18,447056,Minnesota Twins,142,7
2016/04/18/arimlb-sfnmlb-1,Arizona Diamondbacks,109,9,2016-04-18,447052,San Francisco Giants,137,7
2016/04/19/milmlb-minmlb-1,Milwaukee Brewers,158,6,2016-04-19,447066,Minnesota Twins,142,5
2016/04/19/seamlb-clemlb-1,Seattle Mariners,136,2,2016-04-19,447070,Cleveland Indians,114,3
2016/04/19/nynmlb-phimlb-1,New York Mets,121,11,2016-04-19,447082,Philadelphia Phillies,143,1
2016/04/19/oakmlb-nyamlb-1,Oakland Athletics,133,3,2016-04-19,447068,New York Yankees,147,2
2016/04/19/tormlb-balmlb-1,Toronto Blue Jays,141,4,2016-04-19,447072,Baltimore Orioles,110,3
2016/04/19/colmlb-cinmlb-1,Colorado Rockies,115,3,2016-04-19,447061,Cincinnati Reds,113,4
2016/04/19/lanmlb-atlmlb-1,Los Angeles Dodgers,119,1,2016-04-19,447065,Atlanta Braves,144,8
2016/04/19/tbamlb-bosmlb-1,Tampa Bay Rays,139,3,2016-04-19,447071,Boston Red Sox,111,0
2016/04/19/wasmlb-miamlb-1,Washington Nationals,120,7,2016-04-19,447073,Miami Marlins,146,0
2016/04/19/detmlb-kcamlb-1,Detroit Tigers,116,6,2016-04-19,447062,Kansas City Royals,118,8
2016/04/19/houmlb-texmlb-1,Houston Astros,117,5,2016-04-19,447063,Texas Rangers,140,7
2016/04/19/anamlb-chamlb-1,Los Angeles Angels,108,0,2016-04-19,447064,Chicago White Sox,145,5
2016/04/19/chnmlb-slnmlb-1,Chicago Cubs,112,2,2016-04-19,447060,St. Louis Cardinals,138,1
2016/04/19/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,4,2016-04-19,447069,San Diego Padres,135,5
2016/04/19/arimlb-sfnmlb-1,Arizona Diamondbacks,109,3,2016-04-19,447059,San Francisco Giants,137,0
2016/04/20/colmlb-cinmlb-1,Colorado Rockies,115,5,2016-04-20,447076,Cincinnati Reds,113,6
2016/04/20/chnmlb-slnmlb-1,Chicago Cubs,112,3,2016-04-20,447075,St. Louis Cardinals,138,5
2016/04/20/anamlb-chamlb-1,Los Angeles Angels,108,1,2016-04-20,447079,Chicago White Sox,145,2
2016/04/20/seamlb-clemlb-1,Seattle Mariners,136,2,2016-04-20,447085,Cleveland Indians,114,1
2016/04/20/nynmlb-phimlb-1,New York Mets,121,4,2016-04-20,447096,Philadelphia Phillies,143,5
2016/04/20/oakmlb-nyamlb-1,Oakland Athletics,133,5,2016-04-20,447083,New York Yankees,147,2
2016/04/20/tormlb-balmlb-1,Toronto Blue Jays,141,3,2016-04-20,447087,Baltimore Orioles,110,4
2016/04/20/lanmlb-atlmlb-1,Los Angeles Dodgers,119,5,2016-04-20,447080,Atlanta Braves,144,3
2016/04/20/tbamlb-bosmlb-1,Tampa Bay Rays,139,3,2016-04-20,447086,Boston Red Sox,111,7
2016/04/20/wasmlb-miamlb-1,Washington Nationals,120,3,2016-04-20,447088,Miami Marlins,146,1
2016/04/20/detmlb-kcamlb-1,Detroit Tigers,116,3,2016-04-20,447077,Kansas City Royals,118,2
2016/04/20/houmlb-texmlb-1,Houston Astros,117,1,2016-04-20,447078,Texas Rangers,140,2
2016/04/20/minmlb-milmlb-1,Minnesota Twins,142,5,2016-04-20,447081,Milwaukee Brewers,158,10
2016/04/20/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,2,2016-04-20,447084,San Diego Padres,135,8
2016/04/20/arimlb-sfnmlb-1,Arizona Diamondbacks,109,2,2016-04-20,447074,San Francisco Giants,137,1
2016/04/21/lanmlb-atlmlb-1,Los Angeles Dodgers,119,2,2016-04-21,447094,Atlanta Braves,144,1
2016/04/21/seamlb-clemlb-1,Seattle Mariners,136,10,2016-04-21,447099,Cleveland Indians,114,7
2016/04/21/wasmlb-miamlb-1,Washington Nationals,120,1,2016-04-21,447102,Miami Marlins,146,5
2016/04/21/tbamlb-bosmlb-1,Tampa Bay Rays,139,12,2016-04-21,447100,Boston Red Sox,111,8
2016/04/21/minmlb-milmlb-1,Minnesota Twins,142,8,2016-04-21,447095,Milwaukee Brewers,158,1
2016/04/21/anamlb-chamlb-1,Los Angeles Angels,108,3,2016-04-21,447093,Chicago White Sox,145,2
2016/04/21/arimlb-sfnmlb-1,Arizona Diamondbacks,109,6,2016-04-21,447089,San Francisco Giants,137,2
2016/04/21/oakmlb-nyamlb-1,Oakland Athletics,133,7,2016-04-21,447097,New York Yankees,147,3
2016/04/21/tormlb-balmlb-1,Toronto Blue Jays,141,2,2016-04-21,447101,Baltimore Orioles,110,3
2016/04/21/chnmlb-cinmlb-1,Chicago Cubs,112,16,2016-04-21,447090,Cincinnati Reds,113,0
2016/04/21/detmlb-kcamlb-1,Detroit Tigers,116,0,2016-04-21,447091,Kansas City Royals,118,4
2016/04/21/houmlb-texmlb-1,Houston Astros,117,4,2016-04-21,447092,Texas Rangers,140,7
2016/04/21/pitmlb-sdnmlb-1,Pittsburgh Pirates,134,11,2016-04-21,447098,San Diego Padres,135,1
2016/04/22/minmlb-wasmlb-1,Minnesota Twins,142,4,2016-04-22,447109,Washington Nationals,120,8
2016/04/22/tbamlb-nyamlb-1,Tampa Bay Rays,139,3,2016-04-22,447116,New York Yankees,147,6
2016/04/22/oakmlb-tormlb-1,Oakland Athletics,133,8,2016-04-22,447111,Toronto Blue Jays,141,5
2016/04/22/clemlb-detmlb-1,Cleveland Indians,114,2,2016-04-22,447106,Detroit Tigers,116,1
2016/04/22/chnmlb-cinmlb-1,Chicago Cubs,112,8,2016-04-22,447105,Cincinnati Reds,113,1
2016/04/22/nynmlb-atlmlb-1,New York Mets,121,6,2016-04-22,447110,Atlanta Braves,144,3
2016/04/22/bosmlb-houmlb-1,Boston Red Sox,111,6,2016-04-22,447104,Houston Astros,117,2
2016/04/22/phimlb-milmlb-1,Philadelphia Phillies,143,5,2016-04-22,447112,Milwaukee Brewers,158,2
2016/04/22/texmlb-chamlb-1,Texas Rangers,140,0,2016-04-22,447117,Chicago White Sox,145,5
2016/04/22/balmlb-kcamlb-1,Baltimore Orioles,110,2,2016-04-22,447103,Kansas City Royals,118,4
2016/04/22/lanmlb-colmlb-1,Los Angeles Dodgers,119,5,2016-04-22,447107,Colorado Rockies,115,7
2016/04/22/pitmlb-arimlb-1,Pittsburgh Pirates,134,8,2016-04-22,447113,Arizona Diamondbacks,109,7
2016/04/22/seamlb-anamlb-1,Seattle Mariners,136,5,2016-04-22,447114,Los Angeles Angels,108,2
