player_id,game_id,ab,ao,bb,bk,bs,er,game_date,game_pk,game_score,gidp,go,gs,h,hb,hld,home_away,hr,ibb,ip,league,opponent_abbrev,opponent_id,opponent_league,r,so,svo,tbf,team_abbrev,team_id,wp
425844,2017/04/02/sfnmlb-arimlb-1,18,7,2,0,0,2,2017-04-02,490110,53,0,4,1,4,0,0,H,1,0,5.0,NL,SF,137,NL,2,4,0,21,ARI,109,0
425844,2017/04/08/clemlb-arimlb-1,24,4,0,0,0,1,2017-04-08,490167,66,1,9,1,5,0,0,H,0,0,6.2,NL,CLE,114,AL,1,6,0,24,ARI,109,1
425844,2017/04/14/arimlb-lanmlb-1,23,5,3,0,0,5,2017-04-14,490240,28,1,5,1,10,0,0,A,0,0,5.0,NL,LAD,119,NL,5,4,0,27,ARI,109,0
425844,2017/04/19/arimlb-sdnmlb-1,28,10,1,0,0,1,2017-04-19,490310,73,1,7,1,5,0,0,A,1,0,8.0,NL,SD,135,NL,1,6,0,29,ARI,109,0
425844,2017/04/24/sdnmlb-arimlb-1,23,2,0,0,0,1,2017-04-24,490386,67,0,5,1,6,0,0,H,0,0,6.0,NL,SD,135,NL,1,11,0,24,ARI,109,0
425844,2017/04/29/colmlb-arimlb-1,24,6,2,0,0,3,2017-04-29,490450,53,0,3,1,7,0,0,H,3,0,6.0,NL,COL,115,NL,3,9,0,27,ARI,109,0
425844,2017/05/05/arimlb-colmlb-1,27,4,0,0,0,2,2017-05-05,490529,64,0,10,1,6,0,0,A,1,0,7.0,NL,COL,115,NL,2,7,0,27,ARI,109,0
425844,2017/05/11/pitmlb-arimlb-1,24,7,1,0,0,1,2017-05-11,490620,86,0,5,1,1,0,0,H,1,0,8.0,NL,PIT,134,NL,1,11,0,25,ARI,109,0
425844,2017/05/16/nynmlb-arimlb-1,25,7,2,0,0,4,2017-05-16,490686,54,0,5,1,5,0,0,H,2,0,6.2,NL,NYM,121,NL,4,8,0,27,ARI,109,0
425844,2017/05/22/chamlb-arimlb-1,29,4,1,0,0,1,2017-05-22,490763,83,1,9,1,4,0,0,H,1,0,8.2,NL,CWS,145,AL,1,12,0,30,ARI,109,0
425844,2017/05/27/arimlb-milmlb-1,21,7,2,0,0,5,2017-05-27,490829,42,0,3,1,5,0,0,A,1,0,5.1,NL,MIL,158,NL,5,6,0,23,ARI,109,0
425844,2017/06/01/arimlb-miamlb-1,24,1,2,0,0,1,2017-06-01,490904,69,1,11,1,4,0,0,A,0,0,7.0,NL,MIA,146,NL,2,8,0,26,ARI,109,0
425844,2017/06/07/sdnmlb-arimlb-1,22,3,1,0,0,3,2017-06-07,490989,48,0,4,1,7,0,0,H,1,0,5.0,NL,SD,135,NL,3,8,0,23,ARI,109,1
425844,2017/06/13/arimlb-detmlb-1,22,5,2,0,0,0,2017-06-13,491060,51,0,8,1,5,0,0,A,1,0,5.2,NL,DET,116,AL,5,4,0,24,ARI,109,0
425844,2017/06/20/arimlb-colmlb-1,30,6,0,0,0,4,2017-06-20,491156,51,1,8,1,9,0,0,A,1,0,7.1,NL,COL,115,NL,4,7,0,30,ARI,109,1
425844,2017/06/26/phimlb-arimlb-1,18,5,3,0,0,1,2017-06-26,491248,59,0,5,1,3,0,0,H,0,0,5.0,NL,PHI,143,NL,1,5,0,21,ARI,109,0
425844,2017/07/01/colmlb-arimlb-1,24,5,0,0,0,2,2017-07-01,491312,71,0,8,1,3,0,0,H,1,0,7.0,NL,COL,115,NL,2,8,0,24,ARI,109,1
425844,2017/07/07/cinmlb-arimlb-1,24,7,1,0,0,0,2017-07-07,491393,75,0,6,1,4,0,0,H,0,0,7.0,NL,CIN,113,NL,0,7,0,25,ARI,109,0
425844,2017/07/19/arimlb-cinmlb-1,20,4,3,0,0,3,2017-07-19,491508,39,1,6,1,8,0,0,A,1,0,5.0,NL,CIN,113,NL,3,3,0,24,ARI,109,0
425844,2017/07/24/atlmlb-arimlb-1,28,6,0,0,0,2,2017-07-24,491577,70,1,11,1,5,0,0,H,1,0,8.0,NL,ATL,144,NL,2,6,0,28,ARI,109,0
425844,2017/07/29/arimlb-slnmlb-1,25,6,1,0,0,1,2017-07-29,491642,73,1,6,1,4,0,0,A,0,0,7.0,NL,STL,138,NL,1,9,0,26,ARI,109,1
425844,2017/08/03/arimlb-chnmlb-1,26,5,0,0,0,6,2017-08-03,491711,38,1,4,1,9,0,0,A,2,0,6.0,NL,CHC,112,NL,6,8,0,26,ARI,109,1
425844,2017/08/09/lanmlb-arimlb-1,22,6,4,0,0,3,2017-08-09,491797,58,1,4,1,4,0,0,H,1,0,6.2,NL,LAD,119,NL,3,8,0,26,ARI,109,0
425844,2017/08/14/houmlb-arimlb-1,23,5,2,0,0,0,2017-08-14,491867,71,2,4,1,5,0,0,H,0,0,6.2,NL,HOU,117,AL,0,9,0,25,ARI,109,1
425844,2017/08/19/arimlb-minmlb-1,18,2,4,0,0,4,2017-08-19,491928,30,2,5,1,7,0,0,A,0,0,4.0,NL,MIN,142,AL,5,4,0,22,ARI,109,0
425844,2017/08/25/sfnmlb-arimlb-1,25,0,0,0,0,2,2017-08-25,492019,54,1,14,1,7,0,0,H,0,0,6.2,NL,SF,137,NL,3,4,0,25,ARI,109,0
425844,2017/08/31/lanmlb-arimlb-1,22,8,2,0,0,1,2017-08-31,492096,64,0,4,1,4,0,0,H,0,0,6.0,NL,LAD,119,NL,1,6,0,24,ARI,109,4
425844,2017/09/05/arimlb-lanmlb-1,22,7,1,0,0,1,2017-09-05,492163,70,1,6,1,4,0,0,A,1,0,7.0,NL,LAD,119,NL,1,6,0,24,ARI,109,1
425844,2017/09/11/colmlb-arimlb-1,26,7,0,0,0,2,2017-09-11,492248,65,0,8,1,5,0,0,H,0,0,7.0,NL,COL,115,NL,2,6,0,26,ARI,109,0
425844,2017/09/16/arimlb-sfnmlb-1,26,6,1,0,0,0,2017-09-16,492311,85,1,10,1,2,0,0,A,0,0,8.0,NL,SF,137,NL,0,8,0,27,ARI,109,0
425844,2017/09/22/miamlb-arimlb-1,20,6,2,0,0,8,2017-09-22,492395,13,0,3,1,9,0,0,H,3,0,4.0,NL,MIA,146,NL,8,3,0,23,ARI,109,0
425844,2017/09/29/arimlb-kcamlb-1,16,1,2,0,0,2,2017-09-29,492484,44,1,5,1,6,0,0,A,1,0,4.0,NL,KC,118,AL,2,4,0,18,ARI,109,0
571946,2017/04/07/clemlb-arimlb-1,22,4,3,0,0,3,2017-04-07,490152,50,0,6,1,5,0,0,H,1,0,5.1,NL,CLE,114,AL,3,7,0,25,ARI,109,0
571946,2017/04/12/arimlb-sfnmlb-1,25,7,2,1,0,3,2017-04-12,490215,45,0,6,1,7,0,0,A,0,1,5.1,NL,SF,137,NL,3,5,0,27,ARI,109,1
571946,2017/04/18/arimlb-sdnmlb-1,25,6,2,0,0,1,2017-04-18,490295,69,1,10,1,4,0,0,A,0,0,7.1,NL,SD,135,NL,1,5,0,27,ARI,109,0
571946,2017/04/23/lanmlb-arimlb-1,15,5,5,0,0,3,2017-04-23,490373,40,1,3,1,4,0,0,H,0,0,4.0,NL,LAD,119,NL,3,3,0,20,ARI,109,0
545332,2017/07/07/cinmlb-arimlb-1,4,1,0,0,0,1,2017-07-07,491393,,0,0,0,2,0,0,H,1,0,0.2,NL,CIN,113,NL,1,1,0,4,ARI,109,0
545332,2017/07/08/cinmlb-arimlb-1,3,1,0,0,0,0,2017-07-08,491408,,0,1,0,0,0,0,H,0,0,1.0,NL,CIN,113,NL,0,1,0,3,ARI,109,0
545332,2017/07/14/arimlb-atlmlb-1,3,1,0,0,0,0,2017-07-14,491435,,0,1,0,0,0,0,A,0,0,1.0,NL,ATL,144,NL,0,1,0,3,ARI,109,0
545332,2017/07/18/arimlb-cinmlb-1,4,0,0,0,0,0,2017-07-18,491493,,0,1,0,1,0,0,A,0,0,1.0,NL,CIN,113,NL,0,2,0,4,ARI,109,0
545332,2017/07/19/arimlb-cinmlb-1,5,1,1,0,0,0,2017-07-19,491508,,0,0,0,1,0,0,A,0,0,1.1,NL,CIN,113,NL,0,3,0,6,ARI,109,0
545332,2017/07/22/wasmlb-arimlb-1,3,2,0,0,0,0,2017-07-22,491561,,0,1,0,0,0,0,H,0,0,1.0,NL,WSH,120,NL,0,0,0,3,ARI,109,0
545332,2017/07/23/wasmlb-arimlb-1,7,3,1,0,0,0,2017-07-23,491576,,0,1,0,1,0,0,H,0,0,2.0,NL,WSH,120,NL,0,2,0,8,ARI,109,0
545332,2017/07/26/atlmlb-arimlb-1,4,0,0,0,0,0,2017-07-26,491604,,0,2,0,1,0,0,H,0,0,1.0,NL,ATL,144,NL,0,1,0,4,ARI,109,0
545332,2017/07/29/arimlb-slnmlb-1,4,0,0,0,0,0,2017-07-29,491642,,0,1,0,1,0,0,A,0,0,1.0,NL,STL,138,NL,0,2,0,4,ARI,109,0
545332,2017/07/30/arimlb-slnmlb-1,1,0,0,0,0,0,2017-07-30,491657,,0,0,0,0,0,0,A,0,0,0.1,NL,STL,138,NL,0,1,0,1,ARI,109,0
545332,2017/08/03/arimlb-chnmlb-1,3,1,1,0,1,0,2017-08-03,491711,,0,1,0,1,0,0,A,0,0,0.2,NL,CHC,112,NL,0,0,1,4,ARI,109,0
545332,2017/08/05/arimlb-sfnmlb-1,2,2,1,0,0,0,2017-08-05,491739,,0,0,0,0,0,1,A,0,0,0.2,NL,SF,137,NL,0,0,0,3,ARI,109,0
545332,2017/08/06/arimlb-sfnmlb-1,4,3,1,0,0,0,2017-08-06,491754,,0,0,0,1,0,0,A,0,0,1.0,NL,SF,137,NL,0,0,0,5,ARI,109,0
545332,2017/08/09/lanmlb-arimlb-1,1,0,0,0,0,0,2017-08-09,491797,,0,0,0,0,0,0,H,0,0,0.1,NL,LAD,119,NL,0,1,0,1,ARI,109,0
545332,2017/08/10/lanmlb-arimlb-1,7,1,1,0,0,2,2017-08-10,491811,,0,2,0,3,0,0,H,1,0,1.0,NL,LAD,119,NL,3,1,0,8,ARI,109,0
545332,2017/08/13/chnmlb-arimlb-1,9,2,1,0,0,4,2017-08-13,491851,,0,1,0,4,0,0,H,3,1,1.2,NL,CHC,112,NL,4,2,0,10,ARI,109,0
545332,2017/08/23/arimlb-nynmlb-1,4,0,1,0,0,1,2017-08-23,491981,,1,1,0,3,0,0,A,1,1,0.2,NL,NYM,121,NL,1,0,0,5,ARI,109,0
545332,2017/08/27/sfnmlb-arimlb-1,3,1,0,0,0,0,2017-08-27,492049,,0,1,0,0,0,0,H,0,0,1.0,NL,SF,137,NL,0,1,0,3,ARI,109,0
545332,2017/08/30/lanmlb-arimlb-1,2,0,1,0,0,1,2017-08-30,492083,,0,2,0,0,0,0,H,0,0,0.2,NL,LAD,119,NL,1,0,0,3,ARI,109,0
545332,2017/08/31/lanmlb-arimlb-1,3,1,0,0,0,0,2017-08-31,492096,,0,1,0,0,0,0,H,0,0,1.0,NL,LAD,119,NL,0,1,0,3,ARI,109,0
545332,2017/09/03/arimlb-colmlb-1,2,1,0,0,0,0,2017-09-03,492133,,0,0,0,0,0,1,A,0,0,0.2,NL,COL,115,NL,0,1,0,2,ARI,109,0
545332,2017/09/08/sdnmlb-arimlb-1,3,0,0,0,0,0,2017-09-08,492213,,1,1,0,1,0,0,H,0,0,1.0,NL,SD,135,NL,0,1,0,3,ARI,109,0
545332,2017/09/11/colmlb-arimlb-1,3,0,1,0,0,3,2017-09-11,492248,,0,0,0,2,0,0,H,1,0,0.1,NL,COL,115,NL,3,1,0,4,ARI,109,0
545332,2017/09/17/arimlb-sfnmlb-1,2,3,0,0,0,0,2017-09-17,492326,,0,0,0,0,0,0,A,0,0,1.0,NL,SF,137,NL,0,0,0,3,ARI,109,0
545332,2017/09/19/arimlb-sdnmlb-1,3,2,1,0,0,1,2017-09-19,492348,,0,0,0,1,0,0,A,0,0,1.0,NL,SD,135,NL,1,0,0,4,ARI,109,1
545332,2017/09/23/miamlb-arimlb-1,4,1,3,0,0,1,2017-09-23,492410,,0,2,0,1,0,0,H,0,0,1.0,NL,MIA,146,NL,1,0,0,7,ARI,109,0
545332,2017/09/25/sfnmlb-arimlb-1,4,1,1,0,0,1,2017-09-25,492440,,0,1,0,2,0,0,H,0,0,1.0,NL,SF,137,NL,3,1,0,6,ARI,109,0
545332,2017/09/27/sfnmlb-arimlb-1,7,3,0,0,0,0,2017-09-27,492469,,0,1,0,1,0,0,H,0,0,2.0,NL,SF,137,NL,0,2,0,7,ARI,109,0
605177,2017/04/02/sfnmlb-arimlb-1,4,0,0,0,0,1,2017-04-02,490110,,0,2,0,2,0,0,H,1,0,1.0,NL,SF,137,NL,1,0,0,4,ARI,109,0
605177,2017/04/05/sfnmlb-arimlb-1,1,0,1,0,0,0,2017-04-05,490132,,0,0,0,0,0,1,H,0,0,0.1,NL,SF,137,NL,0,1,0,2,ARI,109,0
605177,2017/04/06/sfnmlb-arimlb-1,2,0,0,0,0,0,2017-04-06,490145,,0,2,0,0,0,1,H,0,0,0.2,NL,SF,137,NL,0,0,0,2,ARI,109,0
605177,2017/04/09/clemlb-arimlb-1,2,0,1,0,0,0,2017-04-09,490182,,0,1,0,1,0,0,H,0,0,0.0,NL,CLE,114,AL,1,0,0,3,ARI,109,1
605177,2017/04/10/arimlb-sfnmlb-1,3,0,0,0,0,0,2017-04-10,490193,,0,1,0,0,0,0,A,0,0,1.0,NL,SF,137,NL,0,2,0,3,ARI,109,0
605177,2017/04/12/arimlb-sfnmlb-1,2,1,0,0,0,0,2017-04-12,490215,,0,1,0,0,0,0,A,0,0,0.2,NL,SF,137,NL,0,0,0,2,ARI,109,0
605177,2017/04/14/arimlb-lanmlb-1,1,1,0,0,0,0,2017-04-14,490240,,0,0,0,0,0,0,A,0,0,0.1,NL,LAD,119,NL,0,0,0,1,ARI,109,0
605177,2017/04/20/arimlb-sdnmlb-1,3,0,0,0,0,0,2017-04-20,490325,,0,1,0,0,0,0,A,0,0,1.0,NL,SD,135,NL,0,2,0,3,ARI,109,0
605177,2017/04/21/lanmlb-arimlb-1,3,2,0,0,0,0,2017-04-21,490343,,0,1,0,0,0,0,H,0,0,1.0,NL,LAD,119,NL,0,0,0,3,ARI,109,0
605177,2017/04/25/sdnmlb-arimlb-1,5,1,0,0,0,1,2017-04-25,490400,,0,1,0,2,0,0,H,0,0,1.0,NL,SD,135,NL,1,1,0,5,ARI,109,0
605177,2017/04/29/colmlb-arimlb-1,1,0,0,0,0,1,2017-04-29,490450,,0,0,0,1,0,0,H,0,0,0.0,NL,COL,115,NL,1,0,0,1,ARI,109,0
605177,2017/04/30/colmlb-arimlb-1,2,1,0,0,0,0,2017-04-30,490465,,0,0,0,1,0,0,H,0,0,0.1,NL,COL,115,NL,0,0,0,2,ARI,109,0
605177,2017/05/06/arimlb-colmlb-1,8,0,1,0,0,0,2017-05-06,490544,,0,1,0,2,0,0,A,0,0,2.0,NL,COL,115,NL,0,5,0,9,ARI,109,0
605177,2017/05/09/detmlb-arimlb-1,3,0,0,0,0,0,2017-05-09,490587,,0,2,0,0,0,0,H,0,0,1.0,NL,DET,116,AL,0,1,0,3,ARI,109,0
605177,2017/05/12/pitmlb-arimlb-1,3,0,0,0,0,0,2017-05-12,490635,,0,1,0,0,0,0,H,0,0,1.0,NL,PIT,134,NL,0,2,0,3,ARI,109,0
605177,2017/05/13/pitmlb-arimlb-1,3,0,0,0,0,0,2017-05-13,490650,,0,1,0,0,0,0,H,0,0,1.0,NL,PIT,134,NL,0,2,0,3,ARI,109,0
605177,2017/05/16/nynmlb-arimlb-1,1,0,0,0,0,0,2017-05-16,490686,,0,0,0,0,0,1,H,0,0,0.1,NL,NYM,121,NL,0,1,0,1,ARI,109,0
605177,2017/05/17/nynmlb-arimlb-1,5,0,0,0,0,0,2017-05-17,490700,,0,1,0,1,0,0,H,0,0,1.1,NL,NYM,121,NL,0,3,0,5,ARI,109,0
605177,2017/05/24/chamlb-arimlb-1,4,0,0,0,0,0,2017-05-24,490787,,0,0,0,1,0,0,H,0,0,1.0,NL,CWS,145,AL,0,3,0,4,ARI,109,0
605177,2017/05/26/arimlb-milmlb-1,4,1,2,0,0,1,2017-05-26,490814,,0,2,0,1,0,0,A,0,1,1.0,NL,MIL,158,NL,1,0,0,6,ARI,109,0
605177,2017/05/27/arimlb-milmlb-1,3,0,0,0,0,0,2017-05-27,490829,,0,1,0,0,0,0,A,0,0,1.0,NL,MIL,158,NL,0,2,0,3,ARI,109,0
605177,2017/05/29/arimlb-pitmlb-1,3,1,0,0,0,1,2017-05-29,490859,,0,0,0,1,0,0,A,0,0,0.2,NL,PIT,134,NL,1,1,0,3,ARI,109,0
605177,2017/06/01/arimlb-miamlb-1,2,0,0,0,0,0,2017-06-01,490904,,0,1,0,1,0,1,A,0,0,0.1,NL,MIA,146,NL,0,0,0,2,ARI,109,0
605177,2017/06/02/arimlb-miamlb-1,5,0,0,0,0,0,2017-06-02,490912,,0,3,0,0,0,0,A,0,0,1.2,NL,MIA,146,NL,0,2,0,5,ARI,109,0
605177,2017/06/04/arimlb-miamlb-1,3,1,0,0,0,0,2017-06-04,490942,,0,0,0,1,0,0,A,0,0,0.2,NL,MIA,146,NL,0,1,0,3,ARI,109,0
605177,2017/06/07/sdnmlb-arimlb-1,1,0,0,0,0,0,2017-06-07,490989,,0,0,0,0,0,1,H,0,0,0.1,NL,SD,135,NL,0,1,0,1,ARI,109,0
605177,2017/06/09/milmlb-arimlb-1,4,1,1,0,0,0,2017-06-09,491013,,0,0,0,1,0,0,H,0,1,1.0,NL,MIL,158,NL,0,2,0,5,ARI,109,0
605177,2017/06/10/milmlb-arimlb-1,1,0,0,0,0,0,2017-06-10,491028,,0,1,0,0,0,1,H,0,0,0.1,NL,MIL,158,NL,0,0,0,1,ARI,109,0
605177,2017/06/13/arimlb-detmlb-1,3,0,0,0,0,0,2017-06-13,491060,,0,2,0,1,0,0,A,0,0,0.2,NL,DET,116,AL,0,0,0,3,ARI,109,0
605177,2017/06/16/arimlb-phimlb-1,1,0,2,0,0,0,2017-06-16,491100,,0,1,0,0,0,1,A,0,0,0.2,NL,PHI,143,NL,0,1,0,4,ARI,109,0
605177,2017/06/17/arimlb-phimlb-1,1,1,0,0,0,0,2017-06-17,491115,,0,0,0,0,0,1,A,0,0,0.1,NL,PHI,143,NL,0,0,0,1,ARI,109,0
605177,2017/06/22/arimlb-colmlb-1,3,0,0,0,0,0,2017-06-22,491186,,0,1,0,1,0,0,A,0,0,0.2,NL,COL,115,NL,0,1,0,3,ARI,109,0
605177,2017/06/24/phimlb-arimlb-1,3,0,0,0,0,0,2017-06-24,491224,,0,3,0,0,0,0,H,0,0,1.0,NL,PHI,143,NL,0,0,0,3,ARI,109,0
605177,2017/06/25/phimlb-arimlb-1,4,0,0,0,0,1,2017-06-25,491239,,0,2,0,2,0,1,H,0,0,0.2,NL,PHI,143,NL,1,0,0,4,ARI,109,0
605177,2017/06/27/slnmlb-arimlb-1,2,0,0,0,0,0,2017-06-27,491262,,0,1,0,0,0,0,H,0,0,0.2,NL,STL,138,NL,0,1,0,2,ARI,109,0
605177,2017/06/29/slnmlb-arimlb-1,3,0,0,0,0,0,2017-06-29,491290,,0,1,0,0,0,0,H,0,0,1.0,NL,STL,138,NL,0,2,0,3,ARI,109,0
605177,2017/07/01/colmlb-arimlb-1,3,0,0,0,0,0,2017-07-01,491312,,0,0,0,2,0,0,H,0,0,0.1,NL,COL,115,NL,0,1,0,3,ARI,109,0
605177,2017/07/05/arimlb-lanmlb-1,1,0,0,0,0,0,2017-07-05,491363,,0,1,0,0,0,0,A,0,0,0.1,NL,LAD,119,NL,0,0,0,1,ARI,109,0
605177,2017/07/06/arimlb-lanmlb-1,1,0,2,0,0,0,2017-07-06,491378,,0,0,0,0,0,0,A,0,0,0.2,NL,LAD,119,NL,0,1,0,3,ARI,109,0
605177,2017/07/09/cinmlb-arimlb-1,3,1,0,0,0,0,2017-07-09,491423,,0,1,0,0,0,0,H,0,0,1.0,NL,CIN,113,NL,0,1,0,3,ARI,109,0
605177,2017/07/15/arimlb-atlmlb-1,7,0,0,1,0,1,2017-07-15,491450,,0,2,0,4,0,0,A,0,0,1.0,NL,ATL,144,NL,1,1,0,7,ARI,109,0
605177,2017/07/19/arimlb-cinmlb-1,2,1,0,0,0,0,2017-07-19,491508,,0,0,0,0,0,0,A,0,0,0.2,NL,CIN,113,NL,0,1,0,2,ARI,109,0
605177,2017/07/21/wasmlb-arimlb-1,2,1,0,0,0,0,2017-07-21,491546,,0,0,0,1,0,1,H,0,0,0.1,NL,WSH,120,NL,0,0,0,2,ARI,109,0
605177,2017/07/22/wasmlb-arimlb-1,4,1,0,0,0,0,2017-07-22,491561,,0,1,0,1,0,0,H,0,0,1.0,NL,WSH,120,NL,0,1,0,4,ARI,109,0
605177,2017/07/25/atlmlb-arimlb-1,5,1,2,0,0,2,2017-07-25,491589,,0,2,0,2,0,0,H,2,1,1.0,NL,ATL,144,NL,2,0,0,7,ARI,109,0
605177,2017/07/28/arimlb-slnmlb-1,7,2,0,0,0,0,2017-07-28,491627,,1,2,0,2,0,0,A,0,0,2.0,NL,STL,138,NL,0,1,0,7,ARI,109,0
605177,2017/07/30/arimlb-slnmlb-1,4,1,1,0,0,0,2017-07-30,491657,,0,1,0,1,0,0,A,0,0,1.0,NL,STL,138,NL,0,1,0,5,ARI,109,0
605177,2017/08/02/arimlb-chnmlb-1,3,0,0,0,0,0,2017-08-02,491696,,0,1,0,0,0,1,A,0,0,1.0,NL,CHC,112,NL,0,2,0,3,ARI,109,0
605177,2017/08/03/arimlb-chnmlb-1,0,0,1,0,0,1,2017-08-03,491711,,0,0,0,0,0,0,A,0,0,0.0,NL,CHC,112,NL,1,0,0,1,ARI,109,0
605177,2017/08/05/arimlb-sfnmlb-1,3,0,0,0,0,1,2017-08-05,491739,,0,1,0,2,0,1,A,0,0,0.1,NL,SF,137,NL,1,0,0,3,ARI,109,0
605177,2017/08/09/lanmlb-arimlb-1,4,0,2,0,0,0,2017-08-09,491797,,0,3,0,1,0,0,H,0,0,1.0,NL,LAD,119,NL,0,0,0,6,ARI,109,0
605177,2017/08/11/chnmlb-arimlb-1,3,0,1,0,0,0,2017-08-11,491821,,1,1,0,1,0,0,H,0,0,1.0,NL,CHC,112,NL,0,1,0,4,ARI,109,0
605177,2017/08/13/chnmlb-arimlb-1,4,0,0,0,0,0,2017-08-13,491851,,0,2,0,0,0,0,H,0,0,1.1,NL,CHC,112,NL,0,2,0,4,ARI,109,0
605177,2017/08/16/arimlb-houmlb-1,3,1,0,0,0,1,2017-08-16,491888,,0,0,0,1,0,0,A,1,0,0.2,NL,HOU,117,AL,1,1,0,3,ARI,109,0
605177,2017/08/21/arimlb-nynmlb-1,1,0,0,0,0,1,2017-08-21,491958,,0,1,0,1,0,1,A,0,0,0.1,NL,NYM,121,NL,1,0,0,2,ARI,109,0
605177,2017/08/22/arimlb-nynmlb-1,3,0,0,0,0,0,2017-08-22,491966,,0,1,0,1,0,0,A,0,0,0.2,NL,NYM,121,NL,0,1,0,3,ARI,109,0
605177,2017/08/24/arimlb-nynmlb-1,2,0,1,0,0,1,2017-08-24,491996,,0,1,0,1,0,1,A,0,0,0.1,NL,NYM,121,NL,1,0,0,3,ARI,109,0
605177,2017/08/26/sfnmlb-arimlb-1,3,1,0,0,0,0,2017-08-26,492034,,0,0,0,1,0,1,H,0,0,0.2,NL,SF,137,NL,0,1,0,3,ARI,109,0
605177,2017/08/27/sfnmlb-arimlb-1,1,0,1,0,0,0,2017-08-27,492049,,1,1,0,0,0,1,H,0,0,0.2,NL,SF,137,NL,0,0,0,2,ARI,109,0
605177,2017/08/30/lanmlb-arimlb-1,1,0,1,0,0,2,2017-08-30,492083,,0,0,0,1,1,0,H,0,0,0.0,NL,LAD,119,NL,2,0,0,3,ARI,109,0
605177,2017/09/01/arimlb-colmlb-1,5,1,0,0,0,0,2017-09-01,492103,,0,1,0,2,0,0,A,0,0,1.0,NL,COL,115,NL,0,1,0,5,ARI,109,0
605177,2017/09/02/arimlb-colmlb-1,1,0,0,0,0,0,2017-09-02,492118,,0,0,0,0,0,1,A,0,0,0.1,NL,COL,115,NL,0,1,0,1,ARI,109,0
605177,2017/09/08/sdnmlb-arimlb-1,3,0,1,0,0,2,2017-09-08,492213,,0,1,0,1,1,0,H,0,0,0.2,NL,SD,135,NL,2,1,0,5,ARI,109,0
605177,2017/09/09/sdnmlb-arimlb-1,2,0,0,0,0,2,2017-09-09,492228,,0,0,0,2,0,0,H,1,0,0.0,NL,SD,135,NL,2,0,0,2,ARI,109,0
605177,2017/09/11/colmlb-arimlb-1,1,0,0,0,0,0,2017-09-11,492248,,0,0,0,0,0,0,H,0,0,0.1,NL,COL,115,NL,0,1,0,1,ARI,109,0
605177,2017/09/12/colmlb-arimlb-1,1,1,0,0,0,0,2017-09-12,492258,,0,0,0,0,0,0,H,0,0,0.1,NL,COL,115,NL,0,0,0,1,ARI,109,0
605177,2017/09/13/colmlb-arimlb-1,1,0,0,0,0,0,2017-09-13,492273,,0,1,0,0,0,0,H,0,0,0.1,NL,COL,115,NL,0,0,0,1,ARI,109,0
605177,2017/09/23/miamlb-arimlb-1,1,1,0,0,0,0,2017-09-23,492410,,0,1,0,0,0,0,H,0,0,0.2,NL,MIA,146,NL,0,0,0,2,ARI,109,0
605177,2017/09/24/miamlb-arimlb-1,1,0,0,0,0,0,2017-09-24,492425,,0,1,0,0,0,0,H,0,0,0.1,NL,MIA,146,NL,0,0,0,1,ARI,109,0
605177,2017/09/27/sfnmlb-arimlb-1,4,1,0,0,0,0,2017-09-27,492469,,0,1,0,0,0,0,H,0,0,1.1,NL,SF,137,NL,0,2,0,4,ARI,109,0
605177,2017/10/01/arimlb-kcamlb-1,3,1,0,0,0,0,2017-10-01,492514,,0,0,0,0,0,0,A,0,0,1.0,NL,KC,118,AL,0,2,0,3,ARI,109,0
605151,2017/04/04/sfnmlb-arimlb-1,13,2,1,1,0,0,2017-04-04,490118,,0,1,0,3,0,0,H,0,0,3.1,NL,SF,137,NL,0,7,0,14,ARI,109,0
605151,2017/04/09/clemlb-arimlb-1,6,2,0,0,0,0,2017-04-09,490182,,0,3,0,1,0,1,H,0,0,2.0,NL,CLE,114,AL,0,1,0,7,ARI,109,0
605151,2017/04/12/arimlb-sfnmlb-1,4,0,1,0,0,0,2017-04-12,490215,,0,2,0,0,0,0,A,0,0,1.1,NL,SF,137,NL,0,2,0,5,ARI,109,0
605151,2017/04/16/arimlb-lanmlb-1,9,3,1,0,0,0,2017-04-16,490270,,0,4,0,1,0,1,A,0,0,2.2,NL,LAD,119,NL,0,1,0,10,ARI,109,0
605151,2017/04/21/lanmlb-arimlb-1,7,1,0,0,0,1,2017-04-21,490343,,1,3,0,2,1,0,H,1,0,2.0,NL,LAD,119,NL,1,1,0,8,ARI,109,0
605151,2017/04/26/sdnmlb-arimlb-1,10,2,0,0,0,1,2017-04-26,490415,,1,1,0,2,0,1,H,1,0,3.0,NL,SD,135,NL,1,5,0,10,ARI,109,0
605151,2017/04/29/colmlb-arimlb-1,2,1,0,0,0,0,2017-04-29,490450,,0,0,0,0,0,1,H,0,0,0.2,NL,COL,115,NL,0,1,0,2,ARI,109,0
605151,2017/04/30/colmlb-arimlb-1,3,2,0,0,0,0,2017-04-30,490465,,0,0,0,0,0,0,H,0,0,1.0,NL,COL,115,NL,0,1,0,3,ARI,109,0
605151,2017/05/05/arimlb-colmlb-1,7,1,1,0,0,1,2017-05-05,490529,,0,0,0,3,0,0,A,0,0,1.1,NL,COL,115,NL,1,3,0,8,ARI,109,0
605151,2017/05/09/detmlb-arimlb-1,1,0,0,0,0,0,2017-05-09,490587,,0,0,0,0,0,0,H,0,0,0.1,NL,DET,116,AL,0,1,0,1,ARI,109,0
