Barrel,FlStr,Fstrike,LkStr,Ocontact,Oswing,SwStr,Zcontact,Zswing,bb_pa,contact,k_pa,mlb_id,p_pa,pa,swing,wOBACON,xwOBACON,zone
0.0,0.47058823529411764,0.36363636363636365,0.07692307692307693,0.5,0.17142857142857143,0.11538461538461539,0.7692307692307693,0.7647058823529411,0.36363636363636365,0.6842105263157895,0.18181818181818182,475138,4.7272727272727275,11,0.36538461538461536,0.33636363636363636,0.05781818181818183,0.3269230769230769
0.041916167664670656,0.35812133072407043,0.6625514403292181,0.153028692879915,0.635593220338983,0.2744186046511628,0.1434643995749203,0.7493188010899182,0.7181996086105675,0.05761316872427984,0.7216494845360825,0.25102880658436216,456713,3.8724279835390947,243,0.5154091392136025,0.24276859504132223,0.22019008264462814,0.5430393198724761
0.04838709677419355,0.2702702702702703,0.6666666666666666,0.2103448275862069,0.6829268292682927,0.2887323943661972,0.0896551724137931,0.8505747126436781,0.5878378378378378,0.02666666666666667,0.796875,0.14666666666666667,444436,3.8666666666666667,75,0.4413793103448276,0.4053333333333331,0.3160266666666666,0.5103448275862069
0.029411764705882353,0.35496957403651114,0.6377952755905512,0.16490891658676893,0.5085714285714286,0.3181818181818182,0.14477468839884947,0.7975077881619937,0.6511156186612576,0.05511811023622047,0.6955645161290323,0.27165354330708663,501789,4.106299212598425,254,0.47555129434324067,0.26126482213438734,0.21863241106719367,0.4726749760306807
0.015873015873015872,0.3440366972477064,0.5233644859813084,0.1943231441048035,0.5538461538461539,0.2708333333333333,0.1222707423580786,0.7906976744186046,0.591743119266055,0.06542056074766354,0.711340206185567,0.32710280373831774,493603,4.280373831775701,107,0.42358078602620086,0.24953271028037377,0.1893177570093458,0.4759825327510917
0.06349206349206349,0.4431687715269805,0.5942982456140351,0.1300593631948192,0.6503496503496503,0.29124236252545826,0.11602806260118727,0.8174603174603174,0.7233065442020666,0.08333333333333333,0.7652838427947598,0.21929824561403508,593958,4.06359649122807,456,0.49433351322180247,0.32395604395604427,0.238868131868132,0.47004856988667026
0.0,0.36363636363636365,0.1111111111111111,0.12903225806451613,0.625,0.4,0.0967741935483871,1.0,0.6363636363636364,0.0,0.8,0.0,471083,3.4444444444444446,9,0.4838709677419355,0.47777777777777775,0.25455555555555553,0.3548387096774194
0.04251386321626617,0.40354464894342196,0.6306532663316583,0.1486871243277444,0.5760649087221096,0.2910271546635183,0.11293894337235053,0.8515546639919759,0.6796182685753238,0.06532663316582915,0.7604026845637584,0.24748743718592964,452657,3.971105527638191,796,0.4713698196773173,0.27190656565656585,0.2273169191919194,0.4640936412527681
0.0,0.3333333333333333,0.5,0.09375,0.0,0.17647058823529413,0.15625,0.8333333333333334,0.8,0.0,0.6666666666666666,0.375,593969,4.0,8,0.46875,0.1125,0.30875,0.46875
0.06060606060606061,0.3469879518072289,0.72,0.18089171974522292,0.6129032258064516,0.25135135135135134,0.11464968152866242,0.8021978021978022,0.6578313253012048,0.04,0.7540983606557377,0.29,444468,3.925,200,0.4662420382165605,0.2826633165829145,0.23705025125628135,0.5286624203821656
0.038461538461538464,0.171875,0.46153846153846156,0.18045112781954886,0.625,0.2318840579710145,0.14285714285714285,0.675,0.625,0.1794871794871795,0.6607142857142857,0.1282051282051282,593974,3.41025641025641,39,0.42105263157894735,0.4525641025641025,0.24469230769230763,0.48120300751879697
