Barrel,Fstrike,Ocontact,Oswing,SwStr,Zcontact,Zswing,bb_pa,contact,k_pa,p_pa,pa,swing,wOBACON,xwOBACON,zone
0.04721030042918455,0.6356340288924559,0.6982456140350877,0.24379811804961504,0.0738488271068636,0.887248322147651,0.6575463371579876,0.08507223113964688,0.8349514563106796,0.15569823434991975,3.695024077046549,623,0.4474370112945265,0.3945278969957087,0.371497854077253,0.49218071242397915
0.04738154613466334,0.5892193308550185,0.6861313868613139,0.25631431244153413,0.08971871968962172,0.8575539568345324,0.6998992950654582,0.09107806691449814,0.8090815273477813,0.15427509293680297,3.83271375464684,538,0.46993210475266733,0.38279301745635974,0.3655710723192023,0.48157129000969934
0.0,0.6,0.2,0.5,0.23529411764705882,1.0,0.5714285714285714,0.0,0.5555555555555556,0.2,3.4,5,0.5294117647058824,,,0.4117647058823529
0.017241379310344827,0.6172839506172839,0.6885245901639344,0.40939597315436244,0.12244897959183673,0.8247422680412371,0.6689655172413793,0.037037037037037035,0.7721518987341772,0.2345679012345679,3.6296296296296298,81,0.5374149659863946,0.27931034482758627,0.26565517241379316,0.4931972789115646
0.03937007874015748,0.5977653631284916,0.6,0.30513176144244103,0.11859649122807017,0.8376753507014028,0.7088068181818182,0.055865921787709494,0.7649513212795549,0.2206703910614525,3.9804469273743015,358,0.5045614035087719,0.3974409448818902,0.3663661417322834,0.49403508771929827
0.022950819672131147,0.628992628992629,0.7,0.24111675126903553,0.0907911802853437,0.8485401459854015,0.726790450928382,0.07616707616707617,0.8102981029810298,0.16707616707616707,3.788697788697789,407,0.4785992217898833,0.3583606557377053,0.35836393442622944,0.4889753566796368
0.04712041884816754,0.5952380952380952,0.5955882352941176,0.2863157894736842,0.11752360965372508,0.8347826086956521,0.7217573221757322,0.03968253968253968,0.7671517671517671,0.20238095238095238,3.7817460317460316,252,0.5047219307450157,0.4175392670157071,0.36804712041884824,0.5015739769150053
0.0,0.75,0.5714285714285714,0.35,0.075,1.0,0.55,0.125,0.8333333333333334,0.375,5.0,8,0.45,0.225,0.11150000000000002,0.5
0.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.46153846153846156,0.3333333333333333,1.0,0.0,6.0,3,0.3888888888888889,0.45,0.218,0.7222222222222222
0.0,0.875,0.3333333333333333,0.2727272727272727,0.2608695652173913,0.6,0.8333333333333334,0.125,0.5384615384615384,0.375,2.875,8,0.5652173913043478,0.0,0.14450000000000002,0.5217391304347826
0.22134387351778656,0.5800376647834274,0.375,0.28438948995363217,0.20428189116859946,0.6686046511627907,0.7257383966244726,0.1393596986817326,0.5662878787878788,0.3691148775894539,4.222222222222222,531,0.47100802854594115,0.5671936758893285,0.5640592885375496,0.42283675289919714
0.0,1.0,0.0,0.2,0.25,0.5,0.5714285714285714,0.0,0.4,0.6666666666666666,4.0,3,0.4166666666666667,0.0,0.158,0.5833333333333334
0.08045977011494253,0.5750421585160203,0.4160839160839161,0.22953451043338685,0.15303643724696356,0.7411042944785277,0.6658496732026143,0.1163575042158516,0.6566757493188011,0.2951096121416526,4.165261382799326,593,0.445748987854251,0.4887931034482766,0.4155316091954023,0.49554655870445347
0.060133630289532294,0.6037151702786377,0.591919191919192,0.3744326777609682,0.13804573804573805,0.8326898326898327,0.7174515235457064,0.04179566563467492,0.7389937106918238,0.25077399380804954,3.722910216718266,646,0.5288981288981289,0.35712694877505613,0.3627171492204897,0.45031185031185034
0.01674641148325359,0.6400778210116731,0.7092651757188498,0.3454746136865342,0.07920258620689655,0.913312693498452,0.68,0.03696498054474708,0.8467153284671532,0.13618677042801555,3.6108949416342413,514,0.5167025862068966,0.3094497607655509,0.3145382775119618,0.5118534482758621
0.045454545454545456,0.6031746031746031,0.4,0.2803738317757009,0.21052631578947367,0.6875,0.7933884297520661,0.015873015873015872,0.6190476190476191,0.2698412698412698,3.619047619047619,63,0.5526315789473685,0.34431818181818186,0.3545681818181818,0.5307017543859649
0.0,0.68,0.7272727272727273,0.23404255319148937,0.06690140845070422,0.8837209302325582,0.6013986013986014,0.06666666666666667,0.8403361344537815,0.14666666666666667,3.7866666666666666,75,0.41901408450704225,0.20431034482758623,0.28065517241379323,0.5035211267605634
0.0,0.8181818181818182,0.6666666666666666,0.25,0.08333333333333333,0.8571428571428571,0.5833333333333334,0.09090909090909091,0.8235294117647058,0.0,3.272727272727273,11,0.4722222222222222,0.09,0.07,0.6666666666666666
0.0,1.0,0.5,0.09090909090909091,0.12,0.6428571428571429,0.5,0.0,0.625,0.8888888888888888,5.555555555555555,9,0.32,0.0,0.068,0.56
0.09090909090909091,0.6666666666666666,0.3333333333333333,0.32142857142857145,0.19696969696969696,0.7307692307692307,0.6842105263157895,0.0,0.6285714285714286,0.3888888888888889,3.6666666666666665,18,0.5303030303030303,0.6090909090909091,0.47490909090909095,0.5757575757575758
0.05747126436781609,0.6105263157894737,0.5265700483091788,0.2793522267206478,0.13737373737373737,0.8026070763500931,0.7217741935483871,0.06315789473684211,0.7258064516129032,0.2394736842105263,3.9078947368421053,380,0.501010101010101,0.3867816091954026,0.37567816091954037,0.501010101010101
0.06698564593301436,0.6774193548387096,0.6951672862453532,0.42496050552922593,0.1358249772105743,0.8159340659340659,0.7844827586206896,0.05734767025089606,0.764612954186414,0.18996415770609318,3.931899641577061,279,0.577028258887876,0.3198564593301434,0.3446315789473684,0.422971741112124
0.0,0.6744186046511628,0.5,0.2222222222222222,0.1144578313253012,0.8148148148148148,0.6352941176470588,0.09302325581395349,0.7361111111111112,0.23255813953488372,3.86046511627907,43,0.43373493975903615,0.3017857142857143,0.2665,0.5120481927710844
0.0851581508515815,0.6101973684210527,0.5,0.2587646076794658,0.13660714285714284,0.8142681426814268,0.7802303262955854,0.10197368421052631,0.7275155832591274,0.21546052631578946,3.6842105263157894,608,0.5013392857142858,0.4417274939172758,0.46272262773722617,0.46517857142857144
0.10839160839160839,0.5616113744075829,0.5947712418300654,0.3103448275862069,0.12557339449541285,0.79957805907173,0.6253298153034301,0.0947867298578199,0.7192307692307692,0.22511848341232227,4.132701421800948,422,0.44724770642201833,0.4706293706293713,0.46327622377622363,0.43463302752293576
0.0,0.8,0.5882352941176471,0.40476190476190477,0.1917808219178082,0.631578947368421,0.6129032258064516,0.0,0.6111111111111112,0.5333333333333333,4.866666666666666,15,0.4931506849315068,0.1285714285714286,0.24585714285714286,0.4246575342465753
0.1359447004608295,0.5678233438485805,0.6041055718475073,0.24064925899788286,0.10111925897336936,0.8357050452781372,0.6584327086882453,0.11041009463722397,0.7648114901256733,0.20189274447949526,4.086750788643533,634,0.42994982632188344,0.4406682027649776,0.47219124423963105,0.4531069085295253
0.039473684210526314,0.559322033898305,0.5070422535211268,0.27626459143968873,0.13778705636743216,0.7769784172661871,0.6261261261261262,0.09322033898305085,0.6857142857142857,0.2627118644067797,4.059322033898305,118,0.4384133611691023,0.3874999999999999,0.3342236842105263,0.46346555323590816
0.0,0.7708333333333334,0.5,0.1686746987951807,0.15714285714285714,0.6976744186046512,0.6771653543307087,0.020833333333333332,0.67,0.4583333333333333,4.375,48,0.47619047619047616,0.07200000000000001,0.17712000000000003,0.6047619047619047
0.07727272727272727,0.6501457725947521,0.5203252032520326,0.3867924528301887,0.2037797863599014,0.7251585623678647,0.8141135972461274,0.05830903790087463,0.655076495132128,0.282798833819242,3.5481049562682214,343,0.590797041906327,0.4836363636363642,0.42425454545454544,0.4774034511092851
0.07216494845360824,0.6029411764705882,0.7837837837837838,0.16444444444444445,0.07615230460921844,0.8295454545454546,0.6423357664233577,0.11029411764705882,0.8215962441314554,0.17647058823529413,3.6691176470588234,136,0.42685370741482964,0.4479381443298967,0.398680412371134,0.5490981963927856
0.03409090909090909,0.6377952755905512,0.4166666666666667,0.26666666666666666,0.12660944206008584,0.8490566037735849,0.6597510373443983,0.06299212598425197,0.730593607305936,0.2283464566929134,3.6692913385826773,127,0.4699570815450644,0.4051136363636362,0.3246363636363638,0.5171673819742489
0.06369426751592357,0.6184738955823293,0.6356589147286822,0.25072886297376096,0.10067437379576108,0.8208722741433022,0.6131805157593123,0.10642570281124498,0.7677777777777778,0.23293172690763053,4.168674698795181,498,0.43352601156069365,0.3853503184713382,0.395843949044586,0.5043352601156069
0.0,0.5517241379310345,0.3333333333333333,0.21052631578947367,0.12295081967213115,0.8292682926829268,0.6307692307692307,0.034482758620689655,0.7169811320754716,0.3448275862068966,4.206896551724138,29,0.4344262295081967,0.5705882352941177,0.3380000000000001,0.5327868852459017
0.0,0.782608695652174,0.3,0.3125,0.2804878048780488,0.5897435897435898,0.78,0.0,0.5306122448979592,0.6521739130434783,3.5652173913043477,23,0.5975609756097561,0.225,0.23974999999999996,0.6097560975609756
0.05543710021321962,0.5538461538461539,0.667621776504298,0.25851851851851854,0.08448480063166205,0.8723958333333334,0.6491969568892646,0.09692307692307692,0.8084153983885407,0.1723076923076923,3.896923076923077,650,0.4409790761942361,0.36908315565032057,0.36521321961620473,0.4670351362021319
0.04477611940298507,0.5953947368421053,0.5535714285714286,0.19243986254295534,0.09818481848184818,0.8221649484536082,0.6158730158730159,0.10526315789473684,0.762,0.2138157894736842,3.986842105263158,304,0.41254125412541254,0.3703980099502488,0.36074626865671633,0.5198019801980198
0.10543130990415335,0.6406533575317604,0.4837662337662338,0.2737777777777778,0.15148861646234676,0.7638888888888888,0.6833477135461605,0.08166969147005444,0.6854545454545454,0.3466424682395644,4.14519056261343,551,0.4816112084063047,0.4948881789137384,0.4156421725239616,0.5074430823117339
0.08571428571428572,0.6986301369863014,0.627906976744186,0.37175792507204614,0.11838440111420613,0.8644688644688645,0.7358490566037735,0.0365296803652968,0.7885572139303483,0.1643835616438356,3.278538812785388,219,0.5598885793871866,0.36914285714285694,0.3920399999999998,0.5167130919220055
0.09183673469387756,0.6153846153846154,0.5430711610486891,0.30974477958236657,0.1439954467842914,0.7949921752738655,0.7139664804469273,0.04524886877828054,0.7207505518763797,0.28054298642533937,3.975113122171946,442,0.5156516789982926,0.5003401360544225,0.4440986394557823,0.5093910073989756
0.0,0.7142857142857143,0.75,0.19047619047619047,0.15789473684210525,0.5454545454545454,0.6470588235294118,0.2857142857142857,0.6,0.42857142857142855,5.428571428571429,7,0.39473684210526316,0.45,0.07500000000000001,0.4473684210526316
0.016736401673640166,0.6239067055393586,0.4919786096256685,0.2608089260808926,0.12217514124293785,0.8404907975460123,0.6995708154506438,0.08163265306122448,0.7440828402366864,0.21282798833819241,4.128279883381924,343,0.4774011299435028,0.3410041841004185,0.3087573221757322,0.4936440677966102
0.0,0.9215686274509803,0.4727272727272727,0.55,0.2535885167464115,0.6842105263157895,0.6972477064220184,0.0,0.5954198473282443,0.6078431372549019,4.098039215686274,51,0.6267942583732058,0.045,0.16155,0.5215311004784688
0.0,0.625,0.5,0.14285714285714285,0.16666666666666666,0.6923076923076923,0.8125,0.125,0.6666666666666666,0.5,3.75,8,0.5,0.3,0.34299999999999997,0.5333333333333333
0.0,0.6923076923076923,1.0,0.2,0.022222222222222223,0.9375,0.64,0.0,0.95,0.0,3.4615384615384617,13,0.4444444444444444,0.23461538461538461,0.20084615384615387,0.5555555555555556
0.0,0.7407407407407407,0.36,0.43103448275862066,0.23622047244094488,0.6744186046511628,0.6231884057971014,0.037037037037037035,0.5588235294117647,0.6296296296296297,4.703703703703703,27,0.5354330708661418,0.1,0.20688888888888887,0.5433070866141733
0.05263157894736842,0.6451612903225806,0.64,0.30120481927710846,0.087248322147651,0.8947368421052632,0.5757575757575758,0.0967741935483871,0.7936507936507936,0.2903225806451613,4.806451612903226,31,0.4228187919463087,0.3026315789473684,0.4007894736842105,0.4429530201342282
0.05,0.7321428571428571,0.5555555555555556,0.28421052631578947,0.08294930875576037,0.9210526315789473,0.6229508196721312,0.03571428571428571,0.8252427184466019,0.25,3.875,56,0.47465437788018433,0.2125,0.3045,0.5622119815668203
0.4,0.6,0.8333333333333334,0.4,0.037037037037037035,1.0,0.75,0.0,0.9333333333333333,0.0,5.4,5,0.5555555555555556,0.65,0.8648,0.4444444444444444
0.012658227848101266,0.6065573770491803,0.5333333333333333,0.22842639593908629,0.15207373271889402,0.7471910112359551,0.7510548523206751,0.040983606557377046,0.7040358744394619,0.2540983606557377,3.557377049180328,122,0.5138248847926268,0.4310126582278479,0.30067088607594933,0.5460829493087558
0.0,0.85,0.6666666666666666,0.23684210526315788,0.23809523809523808,0.45161290322580644,0.6739130434782609,0.05,0.5,0.45,4.2,20,0.47619047619047616,0.27,0.1951,0.5476190476190477
0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2,0.8333333333333334,0.0,0.153,0.5
0.11830985915492957,0.5687022900763359,0.5602240896358543,0.325432999088423,0.1358936484490399,0.8065040650406504,0.658458244111349,0.07442748091603053,0.7160493827160493,0.22900763358778625,3.8759541984732824,524,0.47858197932053176,0.47183098591549366,0.4764253521126759,0.45987198424421466
0.04032258064516129,0.6990595611285266,0.5909090909090909,0.35934664246823955,0.1293800539083558,0.8346456692913385,0.6779359430604982,0.05642633228840126,0.7512953367875648,0.16614420062695925,3.489028213166144,319,0.5202156334231806,0.4012096774193551,0.3436814516129032,0.504941599281222
0.02857142857142857,0.5947712418300654,0.5421686746987951,0.2974910394265233,0.15384615384615385,0.7674418604651163,0.7337883959044369,0.058823529411764705,0.7046979865771812,0.2549019607843137,3.738562091503268,153,0.5209790209790209,0.3528571428571427,0.33104761904761904,0.5122377622377622
0.0,0.5283018867924528,0.6571428571428571,0.35714285714285715,0.12290502793296089,0.8181818181818182,0.6790123456790124,0.07547169811320754,0.7555555555555555,0.20754716981132076,3.3773584905660377,53,0.5027932960893855,0.21315789473684213,0.2370526315789473,0.45251396648044695
0.04,0.5699115044247788,0.5912162162162162,0.27056672760511885,0.09727443609022557,0.8626198083067093,0.6054158607350096,0.07964601769911504,0.7754880694143167,0.20176991150442478,3.7663716814159294,565,0.4332706766917293,0.3762500000000005,0.33880249999999956,0.4859022556390977
0.041379310344827586,0.5894736842105263,0.5739130434782609,0.3194444444444444,0.11527777777777778,0.8521739130434782,0.6388888888888888,0.03684210526315789,0.7594202898550725,0.18421052631578946,3.789473684210526,190,0.4791666666666667,0.3468965517241377,0.36724827586206893,0.5
0.2,1.0,0.6363636363636364,0.4782608695652174,0.14705882352941177,0.8571428571428571,0.6363636363636364,0.0,0.7222222222222222,0.375,4.25,8,0.5294117647058824,0.25,0.5862,0.3235294117647059
0.0,1.3333333333333333,1.0,0.5,0.0,1.0,0.75,0.0,1.0,0.0,2.6666666666666665,3,0.625,0.0,0.11566666666666665,0.5
0.05555555555555555,0.5,0.42857142857142855,0.28,0.1568627450980392,0.7777777777777778,0.6923076923076923,0.0,0.68,0.23076923076923078,3.923076923076923,26,0.49019607843137253,0.39722222222222225,0.26944444444444443,0.5098039215686274
0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1,0.5,0.0,0.01,0.25
0.0,0.7903225806451613,0.5217391304347826,0.32857142857142857,0.15017064846416384,0.7317073170731707,0.5359477124183006,0.0967741935483871,0.65625,0.45161290322580644,4.725806451612903,62,0.43686006825938567,0.25,0.22625000000000003,0.5221843003412969
0.09090909090909091,0.6007604562737643,0.41875,0.274442538593482,0.13737734165923282,0.8252148997134671,0.6486988847583643,0.07224334600760456,0.6974459724950884,0.29277566539923955,4.262357414448669,263,0.45405887600356826,0.4499999999999999,0.40071515151515175,0.47992863514719003
0.0423728813559322,0.6170212765957447,0.6258064516129033,0.3904282115869018,0.1354309165526676,0.8144796380090498,0.6616766467065869,0.0797872340425532,0.7367021276595744,0.2712765957446808,3.8882978723404253,188,0.5143638850889193,0.34830508474576255,0.34456779661016934,0.45690834473324216
0.056074766355140186,0.5897435897435898,0.5675675675675675,0.24503311258278146,0.12121212121212122,0.808695652173913,0.7076923076923077,0.08333333333333333,0.75,0.22435897435897437,4.019230769230769,156,0.48484848484848486,0.26962616822429897,0.356214953271028,0.518341307814992
0.0625,0.6046511627906976,0.5,0.27089337175792505,0.13323572474377746,0.8174273858921162,0.7172619047619048,0.10465116279069768,0.7283582089552239,0.23837209302325582,3.9709302325581395,172,0.4904831625183016,0.2959821428571427,0.3576517857142857,0.49194729136163984
0.04245283018867924,0.6125,0.6012658227848101,0.2273381294964029,0.09255079006772009,0.8369565217391305,0.580441640378549,0.09375,0.7661596958174905,0.234375,4.153125,320,0.39578630549285176,0.40943396226415113,0.3410330188679245,0.47705041384499625
0.03125,0.7111111111111111,0.6470588235294118,0.35789473684210527,0.13043478260869565,0.8,0.6741573033707865,0.022222222222222223,0.7446808510638298,0.26666666666666666,4.088888888888889,45,0.5108695652173914,0.4703125000000001,0.43534375000000003,0.483695652173913
0.09536784741144415,0.6254355400696864,0.49719101123595505,0.30584192439862545,0.15650670125378296,0.7754601226993865,0.7093124456048738,0.0627177700348432,0.6908625106746371,0.29094076655052264,4.029616724738676,574,0.5062689148292261,0.4678474114441425,0.43521798365122577,0.496757457846952
0.0,0.8333333333333334,0.42857142857142855,0.5384615384615384,0.18181818181818182,1.0,0.7777777777777778,0.0,0.7142857142857143,0.6666666666666666,3.6666666666666665,6,0.6363636363636364,0.45,0.4875,0.4090909090909091
0.15354330708661418,0.6139954853273137,0.4249084249084249,0.30099228224917307,0.1757412398921833,0.7296,0.6592827004219409,0.04288939051918736,0.6369710467706013,0.3724604966139955,4.187358916478555,443,0.4840970350404313,0.46338582677165396,0.4710629921259839,0.5110512129380054
0.17724867724867724,0.5821812596006144,0.4309210526315789,0.2235294117647059,0.15939791586260132,0.7391304347826086,0.7473598700243704,0.11059907834101383,0.6625816993464052,0.2995391705069124,3.9800307219662057,651,0.4724044770358935,0.5029100529100535,0.5359179894179896,0.475106136626785
0.04060913705583756,0.6464285714285715,0.6074074074074074,0.25139664804469275,0.09327354260089686,0.859504132231405,0.6280276816608996,0.075,0.7911646586345381,0.22142857142857142,3.982142857142857,280,0.44663677130044843,0.3025380710659896,0.3425532994923856,0.5183856502242152
0.027522935779816515,0.5202702702702703,0.7457627118644068,0.20068027210884354,0.06477093206951026,0.8834080717488789,0.6578171091445427,0.12837837837837837,0.8546099290780141,0.12162162162162163,4.277027027027027,148,0.44549763033175355,0.37339449541284386,0.33988073394495416,0.5355450236966824
0.0,0.8571428571428571,0.23333333333333334,0.3157894736842105,0.17040358744394618,0.8,0.5859375,0.05357142857142857,0.638095238095238,0.4107142857142857,3.982142857142857,56,0.47085201793721976,0.22166666666666668,0.25493333333333335,0.5739910313901345
0.058823529411764705,0.6111111111111112,0.5172413793103449,0.4027777777777778,0.14685314685314685,0.8478260869565217,0.647887323943662,0.08333333333333333,0.72,0.3888888888888889,3.9722222222222223,36,0.5244755244755245,0.6264705882352941,0.41111764705882353,0.4965034965034965
0.075,0.5512104283054003,0.5568627450980392,0.25783619817997977,0.13920314805705852,0.7578347578347578,0.6724137931034483,0.08193668528864059,0.7042842215256009,0.2309124767225326,3.7858472998137804,537,0.47073290703394,0.38875000000000076,0.37577222222222206,0.5135268076733891
0.16,0.5217391304347826,0.4827586206896552,0.29,0.16753926701570682,0.7017543859649122,0.6263736263736264,0.08695652173913043,0.627906976744186,0.3695652173913043,4.1521739130434785,46,0.450261780104712,0.47600000000000003,0.52848,0.47643979057591623
0.0,0.9772727272727273,0.5,0.3291139240506329,0.14285714285714285,0.7413793103448276,0.49572649572649574,0.045454545454545456,0.6666666666666666,0.5909090909090909,4.454545454545454,44,0.42857142857142855,0.1125,0.16399999999999995,0.5969387755102041
0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1,0.6,0.0,0.455,0.4
0.0,0.5,1.0,0.4,0.0,1.0,1.0,0.0,1.0,0.0,3.5,2,0.5714285714285714,0.0,0.1145,0.2857142857142857
0.026595744680851064,0.6785714285714286,0.7024793388429752,0.25854700854700857,0.0781414994720169,0.8830769230769231,0.6784968684759917,0.10317460317460317,0.8340807174887892,0.14682539682539683,3.757936507936508,252,0.470960929250264,0.3396276595744679,0.364744680851064,0.5058078141499472
0.11666666666666667,0.6572668112798264,0.4847161572052402,0.23178137651821862,0.18903394255874673,0.6263399693721287,0.7044228694714132,0.08459869848156182,0.5895691609977324,0.3796095444685466,4.154013015184382,461,0.4605744125326371,0.481458333333334,0.4449916666666668,0.4840731070496084
0.10227272727272728,0.5995316159250585,0.536,0.2670940170940171,0.12810155799192152,0.7957610789980732,0.6511919698870765,0.10772833723653395,0.7113133940182055,0.26697892271662765,4.058548009367682,427,0.44373918061165607,0.4166666666666671,0.42012500000000014,0.4598961338718984
0.0,0.6132075471698113,0.8717948717948718,0.18309859154929578,0.02320185614849188,0.9606299212598425,0.5825688073394495,0.11320754716981132,0.9397590361445783,0.08490566037735849,4.066037735849057,106,0.3851508120649652,0.2647058823529411,0.2674823529411765,0.505800464037123
0.0,0.75,0.5333333333333333,0.375,0.13924050632911392,0.8260869565217391,0.5897435897435898,0.0,0.7105263157894737,0.15,3.95,20,0.4810126582278481,0.3382352941176471,0.44899999999999995,0.4936708860759494
0.06666666666666667,0.6585365853658537,0.48148148148148145,0.32142857142857145,0.11612903225806452,0.9130434782608695,0.647887323943662,0.04878048780487805,0.7534246575342466,0.21951219512195122,3.7804878048780486,41,0.47096774193548385,0.18666666666666668,0.3041666666666666,0.45806451612903226
0.0,0.5,0.8,0.3125,0.06896551724137931,0.8888888888888888,0.6923076923076923,0.0,0.8571428571428571,0.16666666666666666,4.833333333333333,6,0.4827586206896552,0.18,0.11379999999999998,0.4482758620689655
0.0,1.0,0.0,0.25,0.21428571428571427,0.75,0.8,0.0,0.6666666666666666,0.5,3.5,4,0.6428571428571429,0.0,0.3015,0.7142857142857143
0.023952095808383235,0.5887708649468892,0.70917225950783,0.3232104121475054,0.08670957970465733,0.8828402366863906,0.6717011128775835,0.06525037936267071,0.8227554179566563,0.16843702579666162,4.007587253414264,659,0.4892086330935252,0.35139720558882315,0.3186566866267463,0.4763347216963271
0.0,0.875,1.0,0.14285714285714285,0.029411764705882353,0.9090909090909091,0.55,0.0,0.9230769230769231,0.375,4.25,8,0.38235294117647056,0.36,0.1146,0.5882352941176471
