Barrel,FlStr,Fstrike,LkStr,Ocontact,Oswing,SwStr,Zcontact,Zswing,bb_pa,contact,k_pa,mlb_id,p_pa,pa,swing,wOBACON,xwOBACON,zone
0.0410958904109589,0.3055555555555556,0.5555555555555556,0.19082125603864733,0.5681818181818182,0.2222222222222222,0.10144927536231885,0.8321167883211679,0.6342592592592593,0.12962962962962962,0.7679558011049724,0.17592592592592593,456713,3.8333333333333335,108,0.43719806763285024,0.37499999999999994,0.23976851851851852,0.5217391304347826
0.05263157894736842,0.324254215304799,0.6161369193154034,0.1679151061173533,0.6458333333333334,0.23104693140794225,0.08739076154806492,0.8565737051792829,0.6511024643320363,0.07823960880195599,0.7982708933717579,0.17114914425427874,622608,3.9168704156479217,409,0.4332084893882647,0.3294117647058828,0.26100980392156864,0.4812734082397004
0.05228758169934641,0.31297709923664124,0.6008583690987125,0.16537180910099888,0.41875,0.31496062992125984,0.14206437291897892,0.8565573770491803,0.6208651399491094,0.060085836909871244,0.6831683168316832,0.27467811158798283,501789,3.866952789699571,233,0.4483906770255272,0.2739224137931034,0.23564655172413776,0.4361820199778024
0.08582089552238806,0.3492286115007013,0.6327608982826949,0.18005637773079633,0.5491606714628298,0.2953257790368272,0.10500352360817478,0.8797814207650273,0.6416549789621319,0.05548216644649934,0.7762762762762763,0.2166446499339498,596001,3.749009247027741,757,0.4693446088794926,0.34070385126162056,0.2716108897742366,0.5024665257223396
0.03636363636363636,0.2874432677760968,0.6238244514106583,0.22462686567164178,0.437125748502994,0.24594992636229748,0.12835820895522387,0.7833333333333333,0.5446293494704992,0.10344827586206896,0.6736242884250474,0.3605015673981191,493603,4.200626959247649,319,0.3932835820895522,0.24103773584905674,0.14891509433962258,0.49328358208955225
0.06788511749347259,0.42096069868995634,0.6188870151770658,0.14251207729468598,0.5673575129533679,0.2882748319641524,0.12560386473429952,0.8166877370417194,0.6908296943231441,0.08094435075885328,0.7349192863211554,0.26475548060708265,593958,4.188870151770658,593,0.47383252818035426,0.30531197301854995,0.2331011804384486,0.4609500805152979
0.06666666666666667,0.3771466314398943,0.5798212005108557,0.15279077019020892,0.6303797468354431,0.23331364441819255,0.09136264421577799,0.8564453125,0.6763540290620872,0.08173690932311622,0.7935165609584214,0.20178799489144317,452657,4.095785440613027,783,0.4424695977549111,0.32564432989690756,0.2781353092783505,0.4720922980979108
0.04790419161676647,0.3379174852652259,0.6150793650793651,0.16205533596837945,0.5611510791366906,0.27634194831013914,0.1432806324110672,0.7565217391304347,0.6777996070726916,0.07142857142857142,0.7004132231404959,0.26587301587301587,444468,4.015873015873016,252,0.4782608695652174,0.3081349206349207,0.2303214285714285,0.5029644268774703
0.03067484662576687,0.35377358490566035,0.5911111111111111,0.1568627450980392,0.5254237288135594,0.26636568848758463,0.10726643598615918,0.8715277777777778,0.6792452830188679,0.1288888888888889,0.770935960591133,0.13777777777777778,593974,3.8533333333333335,225,0.4682814302191465,0.37790178571428606,0.2522142857142858,0.48904267589388695
0.07042253521126761,0.32195121951219513,0.7115384615384616,0.1925925925925926,0.4915254237288136,0.295,0.12098765432098765,0.8503937007874016,0.6195121951219512,0.04807692307692308,0.7365591397849462,0.25,501817,3.894230769230769,104,0.45925925925925926,0.2769230769230768,0.22455769230769235,0.5061728395061729
0.15384615384615385,0.3235294117647059,0.5172413793103449,0.28169014084507044,0.625,0.21621621621621623,0.06338028169014084,0.8928571428571429,0.4117647058823529,0.1724137931034483,0.7954545454545454,0.3103448275862069,596027,4.896551724137931,29,0.30985915492957744,0.4982758620689655,0.21544827586206894,0.4788732394366197
0.058823529411764705,0.3418181818181818,0.5843373493975904,0.1574074074074074,0.7052631578947368,0.2546916890080429,0.08487654320987655,0.8439306358381503,0.6290909090909091,0.0963855421686747,0.7947761194029851,0.18072289156626506,501822,3.9036144578313254,166,0.41358024691358025,0.3671686746987951,0.26072891566265066,0.4243827160493827
0.05660377358490566,0.32997481108312343,0.5892116182572614,0.14543404735062007,0.41954022988505746,0.3551020408163265,0.1713641488162345,0.8097014925373134,0.6750629722921915,0.07468879668049792,0.6561085972850679,0.24481327800829875,467008,3.680497925311203,241,0.4983089064261556,0.2545833333333334,0.21445416666666678,0.447576099210823
0.0440251572327044,0.3903061224489796,0.5167464114832536,0.13630880579010857,0.6491228070175439,0.2608695652173913,0.097708082026538,0.8530465949820788,0.7117346938775511,0.07177033492822966,0.7938931297709924,0.16267942583732056,606273,3.9665071770334928,209,0.47406513872135103,0.2923444976076554,0.24142105263157898,0.47285886610373945
0.11363636363636363,0.33035714285714285,0.5,0.13942307692307693,0.5,0.22916666666666666,0.11538461538461539,0.8433734939759037,0.7410714285714286,0.05172413793103448,0.7714285714285715,0.1724137931034483,544836,3.586206896551724,58,0.5048076923076923,0.5482758620689654,0.35027586206896544,0.5384615384615384
