Barrel,FlStr,Fstrike,LkStr,Ocontact,Oswing,SwStr,Zcontact,Zswing,bb_pa,contact,k_pa,mlb_id,p_pa,pa,swing,wOBACON,xwOBACON,zone
0.08056872037914692,0.3346613545816733,0.5897435897435898,0.1859582542694497,0.6436781609195402,0.31521739130434784,0.09582542694497154,0.8725490196078431,0.6095617529880478,0.07326007326007326,0.7895833333333333,0.15384615384615385,456714.0,3.860805860805861,273,0.45540796963946867,0.3351648351648356,0.33669230769230785,0.476280834914611
0.04416403785488959,0.3893491124260355,0.5545243619489559,0.15822424587364825,0.5875912408759124,0.30043859649122806,0.1109846328969835,0.855379188712522,0.6710059171597633,0.06496519721577726,0.7681331747919143,0.19489559164733178,456715.0,4.076566125290023,431,0.4786568013659647,0.3372389791183299,0.2668329466357311,0.4809334092202618
0.0,0.44,0.7333333333333333,0.13725490196078433,0.75,0.46153846153846156,0.19607843137254902,0.6111111111111112,0.72,0.06666666666666667,0.6666666666666666,0.3333333333333333,477195.0,3.4,15,0.5882352941176471,0.22666666666666666,0.18446666666666667,0.49019607843137253
0.05555555555555555,0.3877551020408163,0.7692307692307693,0.15625,0.5,0.425531914893617,0.17708333333333334,0.7941176470588235,0.6938775510204082,0.0,0.6851851851851852,0.2692307692307692,595978.0,3.6923076923076925,26,0.5625,0.14423076923076922,0.18511538461538468,0.5104166666666666
0.14122137404580154,0.2861356932153392,0.582995951417004,0.19161105815061963,0.3673469387755102,0.22664199814986125,0.1463298379408961,0.7528455284552845,0.6047197640117994,0.10728744939271255,0.6430232558139535,0.3603238866396761,593934.0,4.246963562753036,494,0.4099142040038132,0.3423076923076926,0.24952429149797578,0.48474737845567206
0.1580135440180587,0.3780096308186196,0.6381381381381381,0.1462390225276823,0.5255813953488372,0.31318281136198106,0.14471172203130966,0.7972190034762456,0.6926163723916533,0.07507507507507508,0.7068832173240526,0.2552552552552553,444432.0,3.9324324324324325,666,0.4936998854524628,0.3634384384384385,0.3161291291291291,0.475754104620084
0.11442786069651742,0.29515418502202645,0.6261127596439169,0.16679302501895377,0.38011695906432746,0.26802507836990597,0.17361637604245642,0.7331887201735358,0.6769456681350955,0.09198813056379822,0.6376582278481012,0.29673590504451036,446481.0,3.913946587537092,337,0.4791508718726308,0.36854599406528243,0.2691988130563798,0.5163002274450341
0.04060913705583756,0.32194244604316546,0.60431654676259,0.18931159420289856,0.609375,0.23357664233576642,0.08967391304347826,0.8587896253602305,0.6241007194244604,0.08992805755395683,0.791578947368421,0.18705035971223022,493596.0,3.971223021582734,278,0.4302536231884058,0.28705035971223036,0.22994964028776976,0.5036231884057971
0.0412621359223301,0.3358862144420131,0.6195856873822976,0.15433741351782862,0.6465863453815262,0.25803108808290154,0.08195848855774349,0.8942307692307693,0.6827133479212254,0.08286252354048965,0.8235967926689576,0.1393596986817326,475174.0,3.5386064030131825,531,0.464608834486429,0.3097928436911491,0.2712937853107345,0.48642895156998406
0.1141552511415525,0.5017985611510791,0.6257668711656442,0.13023952095808383,0.6120401337792643,0.38333333333333336,0.13697604790419163,0.824607329842932,0.6870503597122302,0.0736196319018405,0.7312775330396476,0.24846625766871167,571431.0,4.098159509202454,326,0.5097305389221557,0.34171779141104325,0.27442944785276097,0.4161676646706587
