date,mlb_id,siera,tbf,tbfSP,k,bb,ld,gb,fb
2018-07-22,592426,3.192,52.73142715765106,0,15.978447970212848,6.4222758572734735,8.917016124739977,10.03287951392242,10.980123038550794
2018-07-26,592426,3.078,54.657644639334855,0,16.744028089706475,5.92612097345162,10.228129319232027,11.257786341306483,10.131850277988518
2018-07-28,592426,3.29,57.50391535654295,0,16.08424657429996,6.692608161874942,10.8251002138183,11.814184640891504,10.73261495095316
2018-07-31,592426,3.277,61.35958744094774,0,17.76417006747139,7.55942525945363,10.609680719563316,12.579082366537763,11.51903591342919
2018-08-07,592426,3.037,68.53714633436415,0,21.236556452297425,7.334902769822598,10.294562592511566,16.205471041169226,12.176909027764431
2018-08-08,592426,3.019,71.8810991426914,0,22.79385837805703,7.836608702018644,10.595205064339577,16.104558003984046,13.349674949395022
2018-08-11,592426,2.96,72.16228815126448,0,23.56591979427646,7.758242614998458,10.489253013696182,15.943512423944206,13.216178199901071
2018-08-12,592426,2.859,73.01899603088377,0,24.865988410466656,7.527815051090388,11.177711709936391,15.46997416144064,12.82364449118581
2018-08-16,592426,2.924,81.28880607057494,0,26.617328526361987,8.452536900579485,13.065934592837026,18.31527441982623,13.695408046273952
2018-08-18,592426,2.998,83.08570276905806,0,26.568499579282502,9.11947322107442,13.551084636800221,19.59357952974014,13.155754324572653
2018-08-23,592426,3.158,89.4322972839538,0,26.03978643765478,9.937995703975039,13.281418052527895,23.20366729709831,15.893954813513657
2018-08-25,592426,3.142,89.04922485673885,0,25.76357780373066,9.450935030429207,12.630496416516262,23.066456720730518,17.1149928812117
2018-08-29,592426,3.121,90.27714528208973,0,26.250882605436416,9.262861423323665,12.379149537827589,22.60743423198798,18.774404522875585
2018-08-31,592426,3.235,96.71986555216571,0,25.216493089760625,8.897867724427632,13.891361653230526,25.716611119585068,20.03461807480024
2018-09-03,592426,3.257,97.79514022767762,0,24.714684877274387,8.720800156711523,14.614923556331238,27.204850558305324,19.635929175111713
2018-09-04,592426,3.201,96.89052676777537,0,24.98063402173446,8.461783671257034,14.180845711784645,27.3968392918731,19.05272244268172
2018-09-06,592426,3.329,102.92162150009761,0,25.730827681517116,10.377165834544464,14.039037254666798,30.122870898954368,19.862195218254904
2018-09-07,592426,3.276,102.87348123224567,0,26.218784210654924,10.170660234437028,13.759660413298928,30.523425768065174,19.46693753341163
2018-09-09,592426,3.373,105.84474641992321,0,25.956596368548375,11.068953632092658,13.622063809165939,32.21819151038452,20.272268158077516
2018-09-15,592426,3.467,107.73843596616673,0,25.44006010081426,11.848681454814013,15.350984739363536,32.57704949932787,19.868850021731774
2018-09-17,592426,3.484,106.43359878965673,0,24.95131158448503,12.155298386283155,14.452647405868452,33.67064542967098,18.706127886886094
2018-09-26,592426,3.574,112.31557017374256,0,24.454780483953776,12.91340794839612,15.16503972249167,38.00059958562052,19.33387594193706
2018-09-27,592426,3.487,107.602210514673,0,24.339863755518113,11.796620884652192,14.853525345270667,35.71420313618404,18.661829133668526
2018-09-04,621098,4.611828099999999,0.0,0,0.0,0.0,0.0,0.0,0.0
2018-09-07,621098,4.464,6.0,0,1.0,0.0,1.0,2.0,1.0
2018-09-09,621098,4.395,10.821794,0,1.970299,0.0,1.970299,2.940598,2.970299
2018-09-10,621098,4.495,12.6064402994,0,1.9310900498999999,1.0,2.9310900499,2.8820800998,2.9111900498999996
2018-06-25,571946,4.07,0.0,0,0.0,0.0,0.0,0.0,0.0
2018-06-30,571946,3.859,19.0,19,5.0,2.0,4.0,5.0,3.0
2018-07-05,571946,3.425,43.068810948099994,44,10.754950249499998,2.9019800998,6.8039601996,13.754950249499998,7.8529701497
2018-07-11,571946,3.262,63.95801067266728,67,17.22785067444402,4.759754199917609,6.470498449735217,21.08082082414402,13.468096474526412
2018-09-29,571946,3.54,69.21519744349354,76,17.219679426833675,6.4812140952504675,9.09184584715565,21.847174339010824,13.679945480984207
2018-09-30,571946,4.107,33.975407601208914,76,7.706206277079178,3.900493760997797,4.068812072564252,10.777117671852379,7.12209316576377
2018-04-01,623149,3.49,0.0,0,0.0,0.0,0.0,0.0,0.0
2018-04-10,623149,3.502,10.0,0,2.0,1.0,2.0,3.0,1.0
2018-04-14,623149,3.487,10.13517247483641,0,1.8270344949672817,0.9135172474836408,1.8270344949672817,3.7405517424509225,0.9135172474836408
2018-04-18,623149,3.069,18.735806239989678,0,6.755042045997936,0.8775210229989678,1.7550420459979357,4.593159078996903,3.877521022998968
2018-04-24,623149,2.692,27.997540718267185,0,11.488866436767854,0.8429431933839266,2.6858863867678533,5.4121702845797,6.724731223383927
2018-04-26,623149,2.733,32.35912881829477,0,11.816539689336333,0.7936142836436553,3.5287087166883104,6.095450888109749,9.331200956873069
2018-04-29,623149,2.826,38.715182154810705,0,12.58139054951854,1.7778213593991465,5.458487413226213,7.974151415436364,10.145510057831295
2018-05-02,623149,2.612,45.56530252963067,0,15.20771066880729,1.7250182872036326,6.296364878565981,9.73731114424649,11.844178263603649
2018-05-05,623149,2.969,58.21196747919811,0,16.756026454233044,1.6737835190553976,9.109356545307694,10.448103265951225,19.492394324996354
2018-05-07,623149,2.933,59.48301383309845,0,17.25835571251587,1.6240704747559334,8.83879954655551,11.137784150849209,19.913450721149637
2018-05-08,623149,3.165,66.29930185781978,0,16.914914433836802,1.5917514723082902,11.662907435579054,13.91614224624731,21.517173051798757
2018-05-11,623149,3.257,69.6363088392416,0,16.745765289498433,1.5758339575852072,12.546278361223264,15.776980823784836,22.30200132128077
2018-05-13,623149,3.067,71.56804083040728,0,18.24839931463504,1.529030113210969,12.173641347616572,17.308388716337603,21.63960958003741
2018-05-19,623149,3.321,80.14383681788217,0,18.885256168273802,2.4986024139580705,12.931385884799003,18.963951780882486,26.208981349394662
2018-05-21,623149,3.184,78.45383146086907,0,19.780093798782577,2.3523845739869436,12.174643114782548,17.8541841558986,25.67523567647611
2018-05-24,623149,3.362,80.89260021479777,0,19.386469932186802,3.3055721209646034,12.932367716798375,17.498885891196217,27.164298486514234
2018-05-27,623149,3.299,84.49000909581807,0,20.81067238873092,3.2073933233998337,13.548263463241746,17.9791514813418,28.357491657166275
2018-05-29,623149,3.285,88.98057133566317,0,22.192574608113226,3.1121305343015355,16.145866490120003,17.445152703194466,29.515245797456778
2018-06-01,623149,3.326,97.20985796608348,0,23.75094237341177,4.050199136668935,16.824563746966614,20.097994164400895,31.927892406087388
2018-06-03,623149,3.333,104.32262797463284,0,25.04551563397907,3.929904172110731,18.324857379117958,22.501063639724023,33.979602073734185
2018-06-08,623149,3.346,109.24660767793765,0,26.547109872862883,4.851699079085727,17.96019271727351,23.053292473293514,36.30340799246687
