date,mlb_id,wRAA,wrcplus,pa
2018-04-23,623993,-4.934795090309229,68.212,52.45863447863185
2018-04-25,623993,-5.685447139406136,63.987,54.93404813384553
2018-04-26,623993,-5.572306741331954,64.785,57.840860575982
2018-04-27,623993,-4.416583673918634,71.395,61.26245197022218
2018-04-28,623993,-4.416583673918634,71.395,61.26245197022218
2018-04-29,623993,-3.328693658807653,77.413,64.04332917601477
2018-05-01,623993,-3.5954067222195767,75.886,67.40289588425462
2018-05-02,623993,-4.323858128447407,71.986,69.06157825615794
2018-05-03,623993,-3.9806195471629326,74.048,69.37096247359636
2018-05-05,623993,-4.940813351691303,68.854,72.6772528488604
2018-05-06,623993,-3.842491165992646,75.099,76.23097551716808
2018-05-08,623993,-4.60406625433272,70.968,78.46866576199639
2018-05-09,623993,-4.512445335871498,71.443,81.90713931333266
2018-05-10,623993,-4.512445335871498,71.443,81.90713931333266
2018-05-11,623993,-4.222647673687655,72.994,82.27718724099734
2018-05-12,623993,-4.580421196950779,71.158,85.45441536858736
2018-05-13,623993,-5.33461698498127,67.097,87.59987121490148
2018-03-29,543305,0.0,104.38,0.0
2018-04-12,543305,0.4,106.382,4.0
2018-04-13,543305,-0.6525016748924086,100.173,7.474983251075913
2018-04-16,543305,2.5540233418565155,117.695,12.400233418565154
2018-04-17,543305,2.778166294580035,118.897,17.03193408580035
2018-04-19,543305,2.2503846316342346,115.955,20.861614744942347
2018-04-20,543305,2.505601977464713,117.17,24.446468611517993
2018-04-21,543305,3.480545957690066,122.388,28.202003925402813
2018-04-22,543305,2.9457404981131656,119.195,31.919983886148785
2018-04-23,543305,2.616283093132034,117.146,35.60078404728729
2018-04-24,543305,2.590120262200714,116.69,40.24477620681442
2018-04-26,543305,2.6642190595787065,116.843,43.84232844474628
2018-04-27,543305,1.8112011002930901,111.916,45.969866108695825
2018-04-28,543305,1.0930890892901592,107.858,50.510167447608865
2018-04-29,543305,2.182158198397258,113.881,55.00506577313278
2018-04-30,543305,2.7603366164132854,117.108,58.45501511540145
2018-05-01,543305,1.7327332502491526,111.38,61.87046496424744
2018-05-02,543305,1.415405917746661,109.613,65.25176031460497
2018-05-03,543305,1.1012518585691942,107.827,69.59924271145891
2018-05-04,543305,1.5902393399835022,110.667,69.90325028434432
2018-05-05,543305,0.27433694658366714,103.049,74.20421778150089
2018-05-06,543305,-0.028406422882169546,101.121,77.46217560368588
2018-05-08,543305,0.6718776413466521,104.789,80.68755384764901
2018-05-09,543305,0.15850727628385364,101.627,83.08187152608079
2018-05-11,543305,-0.3430777964789849,98.509,86.25105281081998
2018-05-12,543305,-1.336250548329053,92.965,88.53465685988466
2018-05-13,543305,-0.6228880428457626,96.813,93.64931029128581
2018-05-15,543305,-0.916659162417305,95.134,96.71281718837295
2018-05-18,543305,-2.1984176450852004,87.809,99.78823212632433
2018-05-19,543305,-1.033122442608525,94.163,100.82442184394037
2018-05-20,543305,0.6772087818175603,103.43,104.81617762550097
2018-05-21,543305,1.9704366939993847,110.377,108.76801584924596
2018-05-22,543305,2.850732327059391,114.882,112.6803356907535
2018-05-23,543305,2.2222250037887967,110.977,116.55353233384596
2018-05-25,543305,2.400002753750909,111.563,120.3879970105075
2018-05-27,543305,2.1522426989512655,110.317,120.99227586999841
2018-05-28,543305,1.6094130692421351,107.363,122.58452958018543
2018-05-29,543305,1.1933189385497136,105.065,125.35868428438357
2018-05-30,543305,-0.1186142508357837,97.718,129.10509744153973
2018-06-01,543305,0.48257189167257414,101.085,131.81404646712434
2018-06-02,543305,1.4729687110282899,106.502,133.19094694242855
2018-06-04,543305,2.558239023918007,112.396,135.85903747300426
2018-06-04,543305,1.8073300673420387,108.027,138.15544262729148
2018-06-05,543305,2.307330067342039,110.688,139.15544262729148
2018-06-08,543305,3.4842567666686186,117.091,141.76388820101857
2018-06-09,543305,3.080770856441794,115.206,138.55335895756014
2018-06-10,543305,3.349963147877376,116.749,142.16782536798453
2018-06-12,543305,2.516463516398602,112.238,143.74614711430468
