mlb_id,date,throws,vL_bb,vL_double,vL_hbp,vL_hr,vL_k,vL_single,vL_triple,vR_bb,vR_double,vR_hbp,vR_hr,vR_k,vR_single,vR_triple
608331,2018-05-28,L,0.10219954966031884,0.03967315763407873,0.01949013334697496,0.02300023745563661,0.2325185966109481,0.1423111367317368,0.0038516359150492663,0.12362079042969623,0.044670853216205286,0.008867644613464789,0.03077686402708674,0.17665495168127798,0.14860768516448802,0.0038463657904061264
596043,2018-03-31,R,0.09039891150492464,0.04815545845405296,0.008966979784005773,0.034070564757197185,0.19811105398282206,0.14534107667226862,0.004968611003414796,0.08432709736350646,0.04565003415550457,0.009892296121560543,0.03507807328594826,0.18553570277819947,0.15129154289876418,0.004419155953214786
596043,2018-04-05,R,0.08847788402408069,0.04819579106174173,0.008644168511781566,0.03366171798011082,0.19764572270610714,0.14550613437782137,0.004968014335113598,0.08253509933257581,0.04568826834489204,0.009536173461184363,0.03465713640651688,0.1850999089963065,0.1514633582968069,0.004418625267622068
596043,2018-04-11,R,0.08721586609270766,0.04818073507046176,0.008390606235435973,0.033332581182083064,0.19451478150672802,0.14549132324638625,0.0049630971090819575,0.08135784722630916,0.045673995684258326,0.009256445706322955,0.03431826662831982,0.18216770827299708,0.15144794077701004,0.004414251814221088
596043,2018-04-16,R,0.08454124619919796,0.04822970992708671,0.008133294310882604,0.03343629257444399,0.19521632820718837,0.14566460504502446,0.004980545627846699,0.07886287324470236,0.04572042248507101,0.008972581371329051,0.0344250448941851,0.18282472340408068,0.15162831697397022,0.004429770784315748
596043,2018-04-22,R,0.08249292968456338,0.0480857926376553,0.007807962538447298,0.03346328857888876,0.19540767507890083,0.1452601928485764,0.004962255050660757,0.07695213578906984,0.04558399290078245,0.00861367811647589,0.034452839203703886,0.18300392428966408,0.1512073475786102,0.004413502875034172
596043,2018-04-28,R,0.07974316536174461,0.048091133470815534,0.007547697120499055,0.03309147426134555,0.19556075257627079,0.14531237186630766,0.004958720780149615,0.07438706459610085,0.04558905586195052,0.00832655551259336,0.0340700298792183,0.1831472849981308,0.15126166287804413,0.004410359442682786
596043,2018-05-04,R,0.07948163538784306,0.048282112061006764,0.007396743178089074,0.03287086443293658,0.1929828708580787,0.14586137512795028,0.004973132842349293,0.07414310077833443,0.045770098249357516,0.008160024402341492,0.033842896346690174,0.1807330376017926,0.1518331430983101,0.004423177743496442
596043,2018-05-09,R,0.0788014339580177,0.04811167727522284,0.007209359017577484,0.03306610148316247,0.194760638129674,0.14535847996040752,0.004954242285984758,0.07350858636610552,0.04560853081666978,0.00795330378414884,0.03404390679675937,0.18239795883400267,0.15130965870177274,0.00440637620387893
596043,2018-05-15,R,0.07606965091413975,0.04796541325337582,0.006959434571634797,0.03362963078800952,0.19334226934117865,0.14494049355061914,0.004936517422780244,0.07096028870541386,0.04546987659537503,0.007677589252965014,0.034624100356657105,0.18106962280892167,0.15087455934586116,0.004390611448961246
596043,2018-05-20,R,0.07343256968244957,0.047981147262725204,0.006718174173151457,0.03370885797843579,0.1906397373373511,0.1451002611712197,0.004942138678311334,0.06850033203029285,0.04548479199826519,0.0074114328255288926,0.03470567039260508,0.17853863746241902,0.15104086807550152,0.004395611076589105
596043,2018-05-26,R,0.07251397087885444,0.04774112417298366,0.0065121501651748135,0.03336427854132289,0.18746011872567234,0.14441739759452718,0.0049189342323100755,0.06764343265551943,0.045257256790490856,0.007184148885546007,0.03435090131748068,0.17556084918748704,0.15033004711233952,0.004374972699864295
596043,2018-05-31,R,0.06961341204370027,0.047399064855189604,0.00625166415856782,0.032919421494105254,0.18662838064331214,0.14339411716018283,0.0048823508416239855,0.06493769534929866,0.04493299407881081,0.006896782930124167,0.03389288929991426,0.17478190673810978,0.14926487215096804,0.004342434892290285
596043,2018-06-06,R,0.06940272434589399,0.04731533029016,0.005993262040013684,0.03246586502018647,0.18558107424338857,0.1431750585743303,0.004869717737838235,0.0647411588898388,0.04485361604200435,0.006611715902345702,0.03342592060289322,0.1738010794443901,0.14903684500133033,0.004331198823343851
